Protein.ID	raw.pvalue	default.pvalue	BH.Q	period	phase	amplitude
AT3G26710.1	0.255182578406803	0.255182578406803	0.538074376186062	NA	NA	NA
ATCG01060.1	0.211785010168257	0.211785010168257	0.491016769566198	NA	NA	NA
AT1G52400.1	0.0115752856608301	0.0115752856608301	0.15826295273467	NA	NA	NA
AT1G10510.1	0.620940812269093	0.620940812269093	0.803866319436897	NA	NA	NA
AT5G64070.1	0.870754599168867	0.870754599168867	0.907839023034927	NA	NA	NA
AT4G29670.2	0.337886981509705	0.337886981509705	0.612964477868018	NA	NA	NA
AT1G23290.1	0.350569471345677	0.350569471345677	0.61821649117981	NA	NA	NA
AT2G36460.1	0.0428727383425911	0.0428727383425911	0.285033278832266	NA	NA	NA
AT1G12900.1	0.0926635557609693	0.0926635557609693	0.360574193437741	NA	NA	NA
AT5G57655.2	0.078507718673612	0.078507718673612	0.342177558408773	NA	NA	NA
AT1G67700.2	9.22247263352168e-07	9.22247263352168e-07	7.73459237456519e-05	NA	NA	NA
AT4G21445.1	0.190810973391014	0.190810973391014	0.469299448546383	NA	NA	NA
AT2G21620.2	0.13514276711825	0.13514276711825	0.40920685738689	NA	NA	NA
AT2G26900.1	0.177791514753964	0.177791514753964	0.451114709776601	NA	NA	NA
AT5G08670.1	0.0229920611755568	0.0229920611755568	0.215712034624606	NA	NA	NA
AT3G12780.1	0.0410581505481015	0.0410581505481015	0.279865760878896	NA	NA	NA
AT1G50430.1	1.47172698572745e-06	1.47172698572745e-06	7.94719301391854e-05	NA	NA	NA
AT5G58070.1	0.797717751618217	0.797717751618217	0.885560081839089	NA	NA	NA
AT3G48870.1	0.645724812738317	0.645724812738317	0.81549479428347	NA	NA	NA
AT1G78020.1	0.000120615784559216	0.000120615784559216	0.00479591333842597	NA	NA	NA
AT5G64290.1	0.811709495203207	0.811709495203207	0.890925618480897	NA	NA	NA
AT1G03860.1	0.129788393267139	0.129788393267139	0.401694614650861	NA	NA	NA
AT3G18910.1	0.569069879226497	0.569069879226497	0.766408627667944	NA	NA	NA
AT5G52520.1	0.526678867326249	0.526678867326249	0.742612571941619	NA	NA	NA
AT4G31480.1	0.230594154308375	0.230594154308375	0.513456316926648	NA	NA	NA
AT4G03520.1	0.627032142298877	0.627032142298877	0.806115225280312	NA	NA	NA
ATCG00430.1	0.357153048657014	0.357153048657014	0.625654308255536	NA	NA	NA
AT1G20510.1	0.0557250481915234	0.0557250481915234	0.304295716876672	NA	NA	NA
AT1G12250.1	0.0210891404917865	0.0210891404917865	0.203372218597334	NA	NA	NA
AT1G20010.1	0.334968576699398	0.334968576699398	0.612335628067325	NA	NA	NA
AT3G62120.1	0.252109613406816	0.252109613406816	0.537292666923641	NA	NA	NA
AT5G64050.1	0.129847534784	0.129847534784	0.401694614650861	NA	NA	NA
AT3G46000.1	0.398146192997444	0.398146192997444	0.66079112982087	NA	NA	NA
AT3G06650.1	0.657662430148428	0.657662430148428	0.822404829009772	NA	NA	NA
AT3G11130.1	0.0709141123055191	0.0709141123055191	0.331919896599263	NA	NA	NA
AT3G09820.1	0.00821064676415371	0.00821064676415371	0.127553446142847	NA	NA	NA
AT2G35410.1	0.0736311462125939	0.0736311462125939	0.33475983603575	NA	NA	NA
AT3G13460.1	0.339149208113801	0.339149208113801	0.612964477868018	NA	NA	NA
AT5G10160.1	0.695797610840188	0.695797610840188	0.84032233648186	NA	NA	NA
AT4G29120.1	0.0856906035742783	0.0856906035742783	0.349818859456407	NA	NA	NA
AT1G62480.1	0.413789353060501	0.413789353060501	0.668952777939048	NA	NA	NA
AT3G44750.1	0.166740826340246	0.166740826340246	0.443271966641788	NA	NA	NA
AT3G56490.1	0.0773657064225238	0.0773657064225238	0.340001920330565	NA	NA	NA
AT5G10540.1	0.160921057092844	0.160921057092844	0.441444644967086	NA	NA	NA
AT5G43330.1	0.667359872009434	0.667359872009434	0.826099953661702	NA	NA	NA
AT4G30530.1	0.0352402931415286	0.0352402931415286	0.258300783265478	NA	NA	NA
AT2G24820.1	0.322169113095421	0.322169113095421	0.599805296174038	NA	NA	NA
AT3G58350.1	0.556733179163265	0.556733179163265	0.757707198043463	NA	NA	NA
AT5G27850.1	0.372498888185236	0.372498888185236	0.640492791920004	NA	NA	NA
AT3G56070.1	0.647583297244965	0.647583297244965	0.81619932558422	NA	NA	NA
AT1G75330.1	0.529792250121562	0.529792250121562	0.744741631063139	NA	NA	NA
AT4G39980.1	0.865578704281742	0.865578704281742	0.906848454297685	NA	NA	NA
AT1G29900.1	0.0938067436012224	0.0938067436012224	0.361965218058137	NA	NA	NA
AT4G38680.1	0.689739000377572	0.689739000377572	0.835289434829983	NA	NA	NA
AT3G47520.1	0.00217832700058488	0.00217832700058488	0.0638211594908202	NA	NA	NA
AT1G28290.1	9.86997817181662e-07	9.86997817181662e-07	7.73459237456519e-05	NA	NA	NA
AT4G13010.1	0.00687603291199768	0.00687603291199768	0.11997587206272	NA	NA	NA
AT3G05590.1	0.456639756832746	0.456639756832746	0.693262176282441	NA	NA	NA
AT2G22230.1	0.463463183348119	0.463463183348119	0.696738269829898	NA	NA	NA
AT4G09010.1	0.0129375530161862	0.0129375530161862	0.15826295273467	NA	NA	NA
AT2G33430.1	0.0206145145340702	0.0206145145340702	0.202507289834689	NA	NA	NA
ATCG00670.1	0.0599204845015826	0.0599204845015826	0.309805600983415	NA	NA	NA
AT3G16910.1	0.523231706719295	0.523231706719295	0.740505890017985	NA	NA	NA
AT2G42690.1	0.165199055170272	0.165199055170272	0.443248274658006	NA	NA	NA
AT3G44620.2	0.38231023720343	0.38231023720343	0.649971633021812	NA	NA	NA
AT1G64740.1	0.14162508203441	0.14162508203441	0.414901873044256	NA	NA	NA
AT1G56110.1	0.0213114600326548	0.0213114600326548	0.203372218597334	NA	NA	NA
AT3G08940.2	0.00666092331364438	0.00666092331364438	0.11997587206272	NA	NA	NA
AT5G14030.1	0.551077288938434	0.551077288938434	0.757134483690592	NA	NA	NA
AT3G02360.2	0.0755349423187421	0.0755349423187421	0.336382276459465	NA	NA	NA
AT1G30360.1	0.491641730408792	0.491641730408792	0.720313216565474	NA	NA	NA
AT1G09340.1	0.00627501744482782	0.00627501744482782	0.11997587206272	NA	NA	NA
AT5G37850.1	0.284824653126055	0.284824653126055	0.566423112512204	NA	NA	NA
AT1G29660.1	0.729521980923339	0.729521980923339	0.856797925849182	NA	NA	NA
AT1G09630.1	0.372587750617427	0.372587750617427	0.640492791920004	NA	NA	NA
AT4G32260.1	0.0753640033429322	0.0753640033429322	0.336382276459465	NA	NA	NA
AT1G04810.1	0.395135778171966	0.395135778171966	0.660717682704031	NA	NA	NA
AT4G02230.1	0.848092813889041	0.848092813889041	0.904237735995798	NA	NA	NA
AT3G08943.1	0.00657953566404133	0.00657953566404133	0.11997587206272	NA	NA	NA
AT4G12450.1	0.130610883685879	0.130610883685879	0.401694614650861	NA	NA	NA
AT2G38540.1	0.245919151532496	0.245919151532496	0.527952638939854	NA	NA	NA
AT5G17380.1	0.602766963182014	0.602766963182014	0.793239423572864	NA	NA	NA
AT4G21620.1	0.87657216912659	0.87657216912659	0.907839023034927	NA	NA	NA
AT2G26080.1	0.19377327579687	0.19377327579687	0.47241075997193	NA	NA	NA
ATCG00680.1	0.241542287107339	0.241542287107339	0.523184979856363	NA	NA	NA
AT1G26300.1	0.70965542217267	0.70965542217267	0.84734438797439	NA	NA	NA
AT3G46780.1	0.00747999393747104	0.00747999393747104	0.127465202812007	NA	NA	NA
AT5G03630.1	0.892818722191087	0.892818722191087	0.912635519919144	NA	NA	NA
AT5G23740.1	0.491845681755229	0.491845681755229	0.720313216565474	NA	NA	NA
AT1G08200.1	0.718521445743266	0.718521445743266	0.851014761979614	NA	NA	NA
AT3G02520.1	0.030691777869512	0.030691777869512	0.243985865417216	NA	NA	NA
AT5G08530.1	0.170861557835224	0.170861557835224	0.448509767509664	NA	NA	NA
AT5G53460.1	0.179036439872056	0.179036439872056	0.45191092818446	NA	NA	NA
AT3G55040.1	0.668098720997818	0.668098720997818	0.826099953661702	NA	NA	NA
AT5G26210.1	0.0542427736090023	0.0542427736090023	0.304295716876672	NA	NA	NA
AT3G52380.1	0.552175337353079	0.552175337353079	0.757134483690592	NA	NA	NA
AT1G07890.3	0.0295872079920105	0.0295872079920105	0.242310209604655	NA	NA	NA
AT1G61730.1	0.746868665469817	0.746868665469817	0.864351310149228	NA	NA	NA
AT5G49970.1	0.0496598219380447	0.0496598219380447	0.296185366559053	NA	NA	NA
AT1G66100.1	0.315332053526614	0.315332053526614	0.595908848813887	NA	NA	NA
AT5G23860.1	0.209042035174333	0.209042035174333	0.490493237210996	NA	NA	NA
AT3G25230.2	0.0554948744432359	0.0554948744432359	0.304295716876672	NA	NA	NA
AT1G09780.1	0.127465298018066	0.127465298018066	0.400932365057241	NA	NA	NA
AT1G79920.1	0.284019231203905	0.284019231203905	0.566004911826398	NA	NA	NA
AT2G01070.1	0.360863761015197	0.360863761015197	0.628263238198887	NA	NA	NA
AT4G12800.1	0.870106311877879	0.870106311877879	0.907839023034927	NA	NA	NA
AT4G01690.1	0.014473028268	0.014473028268	0.162214477903087	NA	NA	NA
AT1G54410.1	0.359278019111271	0.359278019111271	0.626992354536887	NA	NA	NA
AT3G46740.1	1.04886859867189e-06	1.04886859867189e-06	7.73459237456519e-05	NA	NA	NA
AT1G48920.1	0.0590617263777349	0.0590617263777349	0.308228384533804	NA	NA	NA
AT3G20680.1	0.461325392278152	0.461325392278152	0.695444267001368	NA	NA	NA
AT3G20320.1	0.24128284917424	0.24128284917424	0.523184979856363	NA	NA	NA
AT3G16780.1	0.210589012622924	0.210589012622924	0.490493237210996	NA	NA	NA
AT1G20340.1	0.645304895122762	0.645304895122762	0.81549479428347	NA	NA	NA
AT4G28230.1	0.00337120177845779	0.00337120177845779	0.0879672964066331	NA	NA	NA
AT1G11430.1	0.739795944941359	0.739795944941359	0.863353758247428	NA	NA	NA
AT1G69250.1	0.549710009061955	0.549710009061955	0.757134483690592	NA	NA	NA
AT5G61560.1	0.562536806168731	0.562536806168731	0.762529599270926	NA	NA	NA
AT5G19770.1	0.0773066611028822	0.0773066611028822	0.340001920330565	NA	NA	NA
AT1G62660.1	0.179140739196474	0.179140739196474	0.45191092818446	NA	NA	NA
AT1G44790.1	0.085883672082112	0.085883672082112	0.349818859456407	NA	NA	NA
AT2G32080.1	0.0174994804651204	0.0174994804651204	0.183799574696547	NA	NA	NA
AT4G33760.1	0.0141329968459543	0.0141329968459543	0.161513637014097	NA	NA	NA
AT5G04440.1	0.0312912162935258	0.0312912162935258	0.246492128349944	NA	NA	NA
AT1G65290.1	0.00697584982141651	0.00697584982141651	0.120099682492429	NA	NA	NA
AT2G22360.1	0.277751257764943	0.277751257764943	0.558176414521606	NA	NA	NA
AT4G16830.1	0.0282924697610134	0.0282924697610134	0.237613303134399	NA	NA	NA
AT2G30970.1	0.00257718622784794	0.00257718622784794	0.0717316833417678	NA	NA	NA
AT1G72170.1	0.125620691484849	0.125620691484849	0.400356020571941	NA	NA	NA
AT1G13270.1	0.676547789425792	0.676547789425792	0.828874788847322	NA	NA	NA
AT3G28710.1	0.173989481769939	0.173989481769939	0.448584407251003	NA	NA	NA
AT5G16710.1	0.798064624651395	0.798064624651395	0.885560081839089	NA	NA	NA
AT2G07050.1	0.550732782533511	0.550732782533511	0.757134483690592	NA	NA	NA
AT3G28270.2	0.429565831431504	0.429565831431504	0.679931073271377	NA	NA	NA
AT1G17650.1	0.102717174797603	0.102717174797603	0.377836303770917	NA	NA	NA
AT3G20390.1	0.0379468235587567	0.0379468235587567	0.270225429754976	NA	NA	NA
AT5G42980.1	0.81897509355493	0.81897509355493	0.891119043791661	NA	NA	NA
AT1G01050.1	0.683647456128654	0.683647456128654	0.83244118108317	NA	NA	NA
AT3G14990.1	0.0925628031233874	0.0925628031233874	0.360574193437741	NA	NA	NA
AT1G21750.1	0.154149321524195	0.154149321524195	0.432654398227572	NA	NA	NA
AT3G52180.1	0.489510240605556	0.489510240605556	0.719614526242323	NA	NA	NA
AT5G25100.2	0.72136248207804	0.72136248207804	0.85196276171876	NA	NA	NA
AT4G05530.1	0.0768164892359163	0.0768164892359163	0.339374436571376	NA	NA	NA
AT2G20530.1	0.469099313643394	0.469099313643394	0.703465914725498	NA	NA	NA
AT3G11710.1	0.551311045768928	0.551311045768928	0.757134483690592	NA	NA	NA
ATMG00285.1	0.526943651347796	0.526943651347796	0.742612571941619	NA	NA	NA
AT3G54890.1	0.556835407372088	0.556835407372088	0.757707198043463	NA	NA	NA
AT4G29510.1	0.428579881088869	0.428579881088869	0.679931073271377	NA	NA	NA
AT2G27680.1	0.192674585737554	0.192674585737554	0.471364976529134	NA	NA	NA
AT5G55730.1	0.059526785630732	0.059526785630732	0.309687638639634	NA	NA	NA
AT2G47940.1	0.504433107428314	0.504433107428314	0.727327872118832	NA	NA	NA
AT1G30440.1	0.338929339666513	0.338929339666513	0.612964477868018	NA	NA	NA
AT5G58290.1	0.0473686351193597	0.0473686351193597	0.290829487681363	NA	NA	NA
AT1G12800.1	0.346485838298376	0.346485838298376	0.616392490161441	NA	NA	NA
AT4G35250.1	0.00388896805262847	0.00388896805262847	0.096933979819247	NA	NA	NA
AT5G12140.1	0.0387641397593969	0.0387641397593969	0.27289722571797	NA	NA	NA
AT5G54270.1	0.0127488031476649	0.0127488031476649	0.15826295273467	NA	NA	NA
AT2G43160.3	0.000132568178128286	0.000132568178128286	0.00514857808079622	NA	NA	NA
AT3G28290.1	0.895228216834436	0.895228216834436	0.912635519919144	NA	NA	NA
AT2G44920.2	0.0271592140687353	0.0271592140687353	0.233325144656499	NA	NA	NA
AT2G39990.1	0.00832534468836548	0.00832534468836548	0.127553446142847	NA	NA	NA
AT3G57890.2	0.0925741252946029	0.0925741252946029	0.360574193437741	NA	NA	NA
AT1G07070.1	0.126565021465305	0.126565021465305	0.400932365057241	NA	NA	NA
AT2G27710.1	0.165919307315273	0.165919307315273	0.443271966641788	NA	NA	NA
AT4G37870.1	0.134570211075295	0.134570211075295	0.408604095446804	NA	NA	NA
AT4G20890.1	0.135503827625719	0.135503827625719	0.40920685738689	NA	NA	NA
AT2G39460.1	9.50138951120546e-07	9.50138951120546e-07	7.73459237456519e-05	NA	NA	NA
AT3G55250.1	0.257283846074514	0.257283846074514	0.539101659905193	NA	NA	NA
AT2G47510.1	0.926436893907838	0.926436893907838	0.929777411554141	NA	NA	NA
AT5G64140.1	0.801796952143077	0.801796952143077	0.886069950323728	NA	NA	NA
AT5G16590.1	0.287252438853743	0.287252438853743	0.569052874123074	NA	NA	NA
AT4G17560.1	0.3912294756808	0.3912294756808	0.659286805637676	NA	NA	NA
AT1G67680.1	0.733461535880441	0.733461535880441	0.85896266824708	NA	NA	NA
AT2G24765.1	0.0279461711245382	0.0279461711245382	0.236904090243547	NA	NA	NA
ATCG00500.1	0.0945608820235711	0.0945608820235711	0.363863301795769	NA	NA	NA
AT5G52470.1	0.396748012797826	0.396748012797826	0.66079112982087	NA	NA	NA
AT5G10860.1	0.154516020794215	0.154516020794215	0.432796179184308	NA	NA	NA
AT3G23990.1	0.256495268078778	0.256495268078778	0.539101659905193	NA	NA	NA
AT1G22530.1	0.0705597163763739	0.0705597163763739	0.331919896599263	NA	NA	NA
AT2G42910.1	0.0475657388642311	0.0475657388642311	0.290969904407567	NA	NA	NA
AT3G11170.1	0.747379216679931	0.747379216679931	0.864351310149228	NA	NA	NA
AT3G19710.1	0.00488294212736011	0.00488294212736011	0.114852300742132	NA	NA	NA
AT5G03740.1	0.113150262647985	0.113150262647985	0.391990959296051	NA	NA	NA
AT5G64040.2	0.69482975904197	0.69482975904197	0.840235841853794	NA	NA	NA
ATCG01130.1	0.0727854021400564	0.0727854021400564	0.33475983603575	NA	NA	NA
AT1G54100.1	0.746339258172577	0.746339258172577	0.864351310149228	NA	NA	NA
AT3G02530.1	0.203019205779699	0.203019205779699	0.485038731977251	NA	NA	NA
AT1G01100.1	0.0415500481077077	0.0415500481077077	0.282067399755577	NA	NA	NA
AT5G33320.1	0.768415054049681	0.768415054049681	0.873447908077815	NA	NA	NA
AT3G52300.1	0.265701669406958	0.265701669406958	0.54848181447419	NA	NA	NA
AT5G58160.1	0.26436165219322	0.26436165219322	0.547068103051644	NA	NA	NA
AT3G53870.1	0.107118985679426	0.107118985679426	0.385985429725071	NA	NA	NA
AT2G01140.1	0.00802093960407176	0.00802093960407176	0.127553446142847	NA	NA	NA
AT1G49760.1	0.722153676292663	0.722153676292663	0.852019871004399	NA	NA	NA
AT3G15840.1	0.0842509698511542	0.0842509698511542	0.348015221096638	NA	NA	NA
AT1G74920.1	0.289657498186844	0.289657498186844	0.571107463957532	NA	NA	NA
AT1G79470.1	0.533263355812354	0.533263355812354	0.74596954542414	NA	NA	NA
AT3G16520.3	0.164530376370935	0.164530376370935	0.443170529902356	NA	NA	NA
AT4G15110.1	0.127083749812879	0.127083749812879	0.400932365057241	NA	NA	NA
AT1G16890.3	0.788920403404949	0.788920403404949	0.882055637421816	NA	NA	NA
AT1G65980.1	0.110402271981405	0.110402271981405	0.390618208069801	NA	NA	NA
AT1G58380.1	0.16911008536207	0.16911008536207	0.446364813706053	NA	NA	NA
AT5G54610.1	0.623908037778792	0.623908037778792	0.803866319436897	NA	NA	NA
AT5G36880.2	0.855505905821052	0.855505905821052	0.904430536674116	NA	NA	NA
AT4G28660.2	0.0257848374749982	0.0257848374749982	0.232520314948904	NA	NA	NA
AT2G44210.2	0.0429826183357638	0.0429826183357638	0.285033278832266	NA	NA	NA
AT5G66750.1	0.773570439080225	0.773570439080225	0.875839073399305	NA	NA	NA
AT5G03300.1	0.854785012037972	0.854785012037972	0.904430536674116	NA	NA	NA
AT4G39990.1	0.675309093689557	0.675309093689557	0.828022163334479	NA	NA	NA
AT5G19690.1	0.419216316930424	0.419216316930424	0.673164662763278	NA	NA	NA
AT1G24100.1	0.0616678577784464	0.0616678577784464	0.315453435384709	NA	NA	NA
AT5G50250.1	0.0669730180074864	0.0669730180074864	0.325130639745646	NA	NA	NA
AT1G32080.1	0.584039291320619	0.584039291320619	0.779652770987557	NA	NA	NA
AT5G56760.1	0.362924996303559	0.362924996303559	0.630681315116487	NA	NA	NA
AT3G03250.1	0.222508983935658	0.222508983935658	0.503509489393697	NA	NA	NA
AT5G66570.1	0.015688658209964	0.015688658209964	0.1727812406	NA	NA	NA
AT5G38430.1	0.415942040235537	0.415942040235537	0.671133533520141	NA	NA	NA
AT5G57290.1	0.513128090862399	0.513128090862399	0.732065004774185	NA	NA	NA
AT4G28706.4	0.688453109421587	0.688453109421587	0.835289434829983	NA	NA	NA
AT3G63410.1	0.288630681678883	0.288630681678883	0.570429867933413	NA	NA	NA
AT3G53580.1	0.11103418319003	0.11103418319003	0.391990959296051	NA	NA	NA
AT3G19480.1	0.429222276283356	0.429222276283356	0.679931073271377	NA	NA	NA
AT4G39680.1	0.683897784698269	0.683897784698269	0.83244118108317	NA	NA	NA
AT3G52730.1	0.0277024447618991	0.0277024447618991	0.236036136491692	NA	NA	NA
AT5G46800.1	0.851720366879128	0.851720366879128	0.904430536674116	NA	NA	NA
AT4G01800.2	0.88366409399599	0.88366409399599	0.908257883300586	NA	NA	NA
AT3G61260.1	0.102167753000112	0.102167753000112	0.376644917241032	NA	NA	NA
AT1G24020.1	0.000605764892242567	0.000605764892242567	0.0206454565315324	NA	NA	NA
AT5G16620.1	0.162704758159629	0.162704758159629	0.441816172563545	NA	NA	NA
ATCG00900.1	0.510203196902648	0.510203196902648	0.730110830186308	NA	NA	NA
AT1G74970.1	0.337366552311842	0.337366552311842	0.612964477868018	NA	NA	NA
AT4G34450.1	0.774634147097946	0.774634147097946	0.875855806129702	NA	NA	NA
AT4G11260.1	0.619373064929412	0.619373064929412	0.803069113689532	NA	NA	NA
AT2G19760.1	0.175816267975179	0.175816267975179	0.448584407251003	NA	NA	NA
AT3G29160.1	0.743787103262124	0.743787103262124	0.864351310149228	NA	NA	NA
AT3G45030.1	0.401825159854759	0.401825159854759	0.661131051189603	NA	NA	NA
AT4G00570.1	0.00522602592241205	0.00522602592241205	0.11997587206272	NA	NA	NA
AT5G26360.1	0.220288035394639	0.220288035394639	0.500760560560327	NA	NA	NA
AT4G34200.1	0.0757444056291728	0.0757444056291728	0.336417971810422	NA	NA	NA
AT2G42210.2	0.593751385238234	0.593751385238234	0.78702048795184	NA	NA	NA
AT5G47770.1	0.307741805820393	0.307741805820393	0.587347217965778	NA	NA	NA
AT1G50320.1	1.27444443367422e-06	1.27444443367422e-06	7.73459237456519e-05	NA	NA	NA
AT2G19730.1	0.0960040351530973	0.0960040351530973	0.365208971994698	NA	NA	NA
AT5G18330.1	0.17519981565279	0.17519981565279	0.448584407251003	NA	NA	NA
AT1G27310.1	0.614414032145285	0.614414032145285	0.799184437256975	NA	NA	NA
AT5G45680.1	0.757336202304536	0.757336202304536	0.869842818327769	NA	NA	NA
AT1G17880.1	0.347312799385453	0.347312799385453	0.616392490161441	NA	NA	NA
AT2G28000.1	0.0995934096029588	0.0995934096029588	0.373553725203094	NA	NA	NA
AT2G30490.1	1.68178113969645e-06	1.68178113969645e-06	8.26051324497963e-05	NA	NA	NA
AT3G53900.2	0.0439587777852956	0.0439587777852956	0.285033278832266	NA	NA	NA
AT2G42520.1	0.614128000270687	0.614128000270687	0.799184437256975	NA	NA	NA
AT4G35100.1	0.0445327663007901	0.0445327663007901	0.285033278832266	NA	NA	NA
AT3G60770.1	0.0885018106502203	0.0885018106502203	0.357000057453787	NA	NA	NA
AT3G11830.1	0.180850989051594	0.180850989051594	0.454167145437839	NA	NA	NA
AT2G01290.1	0.52671504810257	0.52671504810257	0.742612571941619	NA	NA	NA
AT1G09795.1	0.347473249449528	0.347473249449528	0.616392490161441	NA	NA	NA
AT1G77490.1	0.112692923633548	0.112692923633548	0.391990959296051	NA	NA	NA
AT2G20990.3	0.730218610761859	0.730218610761859	0.856797925849182	NA	NA	NA
AT3G05350.1	0.220394617971162	0.220394617971162	0.500760560560327	NA	NA	NA
AT5G20630.1	0.461408531639231	0.461408531639231	0.695444267001368	NA	NA	NA
AT5G24165.1	0.604638509791811	0.604638509791811	0.794052856596312	NA	NA	NA
AT1G79830.4	0.124159542430385	0.124159542430385	0.399980521401675	NA	NA	NA
AT3G53460.4	0.632706050405209	0.632706050405209	0.810290724061886	NA	NA	NA
AT4G32330.1	0.135483861483282	0.135483861483282	0.40920685738689	NA	NA	NA
AT4G00100.1	0.643528035657915	0.643528035657915	0.81549479428347	NA	NA	NA
AT4G34350.1	0.268758012895517	0.268758012895517	0.5515615471026	NA	NA	NA
ATCG00840.1	0.172814202023722	0.172814202023722	0.448584407251003	NA	NA	NA
AT1G01090.1	0.335501257294373	0.335501257294373	0.612335628067325	NA	NA	NA
ATCG00560.1	0.879622116998259	0.879622116998259	0.908257883300586	NA	NA	NA
AT5G62530.1	0.728223008598495	0.728223008598495	0.856797925849182	NA	NA	NA
AT5G45950.1	0.0794456463411492	0.0794456463411492	0.342177558408773	NA	NA	NA
AT1G14150.1	0.0243374022942588	0.0243374022942588	0.225552554535817	NA	NA	NA
AT1G47250.1	0.11797070726051	0.11797070726051	0.397199760332766	NA	NA	NA
AT2G04780.1	0.658083322019016	0.658083322019016	0.822404829009772	NA	NA	NA
AT4G29060.1	0.020589092164053	0.020589092164053	0.202507289834689	NA	NA	NA
AT3G57150.1	0.107474984923448	0.107474984923448	0.385985429725071	NA	NA	NA
AT3G16850.1	0.438889346352572	0.438889346352572	0.683106394681514	NA	NA	NA
AT4G16450.1	0.608164459302648	0.608164459302648	0.795328619448256	NA	NA	NA
ATCG00270.1	0.0801464388663408	0.0801464388663408	0.34256456950323	NA	NA	NA
AT4G17600.1	0.291817849907915	0.291817849907915	0.574011554000256	NA	NA	NA
AT3G13470.1	0.00666711614166597	0.00666711614166597	0.11997587206272	NA	NA	NA
AT1G54080.2	0.0843493167865309	0.0843493167865309	0.348015221096638	NA	NA	NA
AT4G31990.3	0.730586973897745	0.730586973897745	0.856797925849182	NA	NA	NA
AT2G21270.3	0.536379566312436	0.536379566312436	0.747707742689289	NA	NA	NA
AT1G03680.1	0.471618769684958	0.471618769684958	0.706370713339803	NA	NA	NA
AT1G79440.1	0.0560254211688409	0.0560254211688409	0.304295716876672	NA	NA	NA
AT3G02080.1	0.452513103077133	0.452513103077133	0.690401455243085	NA	NA	NA
AT1G75680.1	0.323806859397279	0.323806859397279	0.602179794202066	NA	NA	NA
AT1G10590.3	0.100881874291375	0.100881874291375	0.373553725203094	NA	NA	NA
AT5G57850.1	0.0247155939543226	0.0247155939543226	0.226785944525927	NA	NA	NA
AT1G26550.1	0.0709856381712571	0.0709856381712571	0.331919896599263	NA	NA	NA
AT2G36580.1	0.108184862045002	0.108184862045002	0.386044272681953	NA	NA	NA
AT4G11420.1	0.00153956180913686	0.00153956180913686	0.0485107211558219	NA	NA	NA
AT2G35040.1	0.276190913737849	0.276190913737849	0.558042012156558	NA	NA	NA
AT3G56150.1	0.641538362120439	0.641538362120439	0.81549479428347	NA	NA	NA
AT1G65730.1	0.789096480424068	0.789096480424068	0.882055637421816	NA	NA	NA
AT4G14890.1	0.271227920277057	0.271227920277057	0.554293913241042	NA	NA	NA
AT4G14960.2	0.392997512763522	0.392997512763522	0.659810898955263	NA	NA	NA
AT5G27530.1	0.0197896324251384	0.0197896324251384	0.20050755185202	NA	NA	NA
AT5G27380.1	1.18812602183581e-06	1.18812602183581e-06	7.73459237456519e-05	NA	NA	NA
AT1G18070.3	0.0930583696836327	0.0930583696836327	0.360574193437741	NA	NA	NA
AT5G63980.1	0.153459878521932	0.153459878521932	0.432234219693382	NA	NA	NA
AT2G21385.4	0.282727717703251	0.282727717703251	0.565341512974891	NA	NA	NA
AT4G10480.1	0.000161649469107288	0.000161649469107288	0.0061353321229357	NA	NA	NA
AT1G50900.1	0.216237018552763	0.216237018552763	0.496038215636146	NA	NA	NA
AT3G02090.2	0.636055379798167	0.636055379798167	0.812089055246895	NA	NA	NA
AT5G57870.1	0.32217086866354	0.32217086866354	0.599805296174038	NA	NA	NA
AT5G09650.1	0.554476331469218	0.554476331469218	0.757134483690592	NA	NA	NA
AT1G75040.1	0.757296146959913	0.757296146959913	0.869842818327769	NA	NA	NA
AT2G27530.1	0.420345232467132	0.420345232467132	0.673942503744967	NA	NA	NA
AT1G01320.1	0.448618725147015	0.448618725147015	0.68989409814767	NA	NA	NA
AT1G55670.1	0.860237946509467	0.860237946509467	0.906043128823655	NA	NA	NA
AT5G11680.1	0.435528087120611	0.435528087120611	0.682538667723189	NA	NA	NA
AT5G07350.2	0.726328835755672	0.726328835755672	0.855475333901832	NA	NA	NA
AT1G52230.1	0.740953359090945	0.740953359090945	0.863854152970538	NA	NA	NA
AT2G19940.1	0.084273232900465	0.084273232900465	0.348015221096638	NA	NA	NA
AT3G08510.1	0.00524747902879734	0.00524747902879734	0.11997587206272	NA	NA	NA
AT1G05010.1	0.0917485620861397	0.0917485620861397	0.360574193437741	NA	NA	NA
AT5G59880.1	0.293927481104868	0.293927481104868	0.576802459982527	NA	NA	NA
AT2G21530.1	0.0580677981544753	0.0580677981544753	0.307851501326901	NA	NA	NA
AT1G64790.2	0.0716047512472601	0.0716047512472601	0.331919896599263	NA	NA	NA
AT4G31530.2	0.854473585611628	0.854473585611628	0.904430536674116	NA	NA	NA
ATCG00120.1	0.00674565127143303	0.00674565127143303	0.11997587206272	NA	NA	NA
AT1G23820.1	9.74787113968028e-07	9.74787113968028e-07	7.73459237456519e-05	NA	NA	NA
AT1G54270.1	0.844068248126551	0.844068248126551	0.904237735995798	NA	NA	NA
AT3G06980.1	0.645916464881356	0.645916464881356	0.81549479428347	NA	NA	NA
