Uniprot.ID	Gene.Name	ZT02	ZT06	ZT10	ZT14	ZT18	ZT22	ZT26	ZT30	ZT34	ZT38	ZT42	ZT46
Q80SW1	Ahcyl1	0.00031946831411088	0.000281740210402617	0.000202013460007538	0.000255205677213094	0.000271965295339275	0.000267652944930533	0.000308668644684827	0.000349370992113334	0.000341588029763468	0.000263321018567293	0.000262738993819904	0.00025286854940434
P08003	Pdia4	0.0144202081530394	0.0126388293140073	0.0116136834404561	0.0129847154158331	0.0122722220626966	0.0143609980792363	0.0127477189287423	0.0124370088665757	0.0126707964908659	0.0127509394817755	0.0133165257940524	0.0130822161867332
Q8BVI4	Qdpr	0.000692347382424264	0.000882131711509397	0.000659252537088296	0.000735865694893703	0.000649043564629595	0.000624739414933195	0.000820789643194321	0.000835727093680647	0.000645797672427919	0.000669515095947179	0.000653570037794013	0.000712414756709072
E9QMH7	Ikbip	0.000317604672542433	0.000319247334538809	0.000282529116560766	0.000387661975573972	0.000476762913173808	0.000313596715993798	0.000288658027893653	0.00029444733113318	0.000284920958665032	0.00033135113697534	0.000350929211505442	0.000340867361331653
Q9JJU8	Sh3bgrl	0.000867542252733776	0.000837543191709289	0.000910930691668019	0.0011250149883631	0.00112614342919712	0.000916966261324882	0.000718744904555199	0.000887429069136321	0.000745126182330096	0.000790014081328319	0.00112104386488568	0.000954096589582787
P12265	Gusb	0.00023199422570009	0.000288427537398134	0.0001674057143754	0.000229887282343164	0.000180228964722179	0.000210715392017028	0.000259550876114964	0.000256440895595058	0.000266229989307906	0.000240207628543899	0.000226957342483434	0.000206893023568201
Q8CDN6	Txnl1	0.000887470252223237	0.00102000630201115	0.000751665766704163	0.00087534059492812	0.000663009074561003	0.000932436690965312	0.000894992161661301	0.000881940346879107	0.000843674561290693	0.000776979483124132	0.000942462417848846	0.000899923320865091
Q4VAG4	Rpl22	0.00166484465827481	0.00161249503049624	0.00188372445951204	0.00198768556643988	0.00198266967060833	0.0014246085979538	0.00174580865587287	0.00152047276574487	0.00179013159314956	0.00180170724855194	0.00177188292315534	0.00161989825331539
Q80X19	Col14a1	0.00130849204722241	0.00174263720535214	0.0014380949535319	0.00145687673584517	0.00113680885032481	0.00135060210830781	0.00163069825235415	0.00174162519416793	0.00181938236886391	0.001581379626143	0.00158486674594178	0.00173059848475051
Q91YQ5	Rpn1	0.00295285208524365	0.00274211964080682	0.00384742884061584	0.00329054696125686	0.00361204126303868	0.00240519699540054	0.00339210999726051	0.0033555252833891	0.00358549901641682	0.00335029012145305	0.00305813339418451	0.00258748031946977
A2AUR7	Rsu1	0.000135617457470146	9.62087053562105e-05	7.73197989950853e-05	6.56667307189282e-05	5.76476728548014e-05	0.000136194993851701	0.000123205298985987	0.000102655009628311	7.96058574333025e-05	8.36047078092249e-05	0.000126703913041028	7.56942521828036e-05
Q3TXH3	Lox	0.00654694274858084	0.00655723332216306	0.00581795699788837	0.00626798122646119	0.00582622500802435	0.00693754513455053	0.0066500379321652	0.00632643579541053	0.00623138834121144	0.00549229931991826	0.00670126353582577	0.00642901833283213
P05201	Got1	0.00137052605699025	0.00131043517483076	0.00108038436310258	0.0010314004646662	0.000900756569419097	0.00120295162757462	0.00125018157924563	0.0013382897207741	0.00114175694009658	0.00125781714779551	0.00110768421410623	0.00141170664087668
P12023	App	0.00210330153245318	0.00219401443576109	0.00204311031345113	0.0020259026893137	0.00180857471696518	0.00226313585058522	0.00264235315551367	0.00220296127013103	0.00229919124321403	0.00213784446352307	0.00242684759144468	0.00252506141468434
Q4FJX9	Sod2	0.000271594174526851	0.000222002456821178	0.000107809353262183	9.48630210754098e-05	0.000148697841083283	0.000194356887456401	0.000119435494984748	0.000115416959459071	0.000140729545296843	0.00010791064563984	0.000234624156479715	0.000143701644590036
Q9QUP5	Hapln1	0.406900641875981	0.38838834735447	0.332506052768794	0.363051280048327	0.31758305350766	0.385278103332949	0.365481211570281	0.383539984341235	0.360830021064611	0.338415945118325	0.351690642670747	0.358775699192296
Q80V42	Cpm	0.000209910166317675	0.00013262622685197	0.000382368408905656	0.000289661620106993	0.000268248676593543	0.000381841572308875	0.000173816966745857	0.000296553318766449	0.000386942686518902	0.000299232063573763	0.000186789910639503	0.000140265682522043
P46412	Gpx3	0.00126314078546609	0.00114736131988259	0.00100529325013641	0.000871079300432005	0.000761014053679976	0.00138638798804386	0.00113772792427733	0.00111096342276387	0.00117280023362685	0.00109593946290614	0.00129553613359369	0.00128270708491508
Q9R0M3	Srpx	0.00942764144756787	0.00859561151664476	0.00915269631699466	0.00928056894513531	0.010676411853107	0.00976348811311973	0.0125614723695101	0.00922893017542075	0.00932141170958111	0.0101936745743008	0.010028259443986	0.0142886508590235
O35701	Matn3	0.152647508387841	0.148318009751242	0.129061910507645	0.138241066214381	0.130268256843258	0.148228894707114	0.157902694561103	0.146396199376397	0.14411367544231	0.150585813537648	0.13786283769337	0.150141044377403
P12382	Pfkl	0.00855593792394829	0.00757137058141001	0.00840231856833884	0.0068849461937056	0.00744714593396899	0.00800874238280704	0.00920036961956029	0.00895439419945476	0.00984202982144974	0.0084299452242742	0.00751436631662836	0.00768860761972833
Q9R1P0	Psma4	0.000818283623695552	0.000869061743516443	0.000766393577615464	0.000708890180320726	0.000771000198755639	0.000757120166697589	0.000739299054588637	0.000846756469343164	0.000591804903023477	0.000605584582565578	0.000743579378238045	0.000879712565051973
P54728	Rad23b	0.000407703490522081	0.00041834273542763	0.000239547875533927	0.00031784066310386	0.000327311776125121	0.000344409728439271	0.000262860242626706	0.000280134393497654	0.000283459937665115	0.000354039572782824	0.000366882976642872	0.00027801918920012
A6H6K1	Aspn	0.000107918555437443	0.000212110172646993	0.000140107729330862	0.000102093902289615	4.24074967587745e-05	0.000134145627718836	0.000153008663512626	0.000222567965697448	0.000177812051075622	0.000172366473790335	0.000164814555572209	0.000145728315173258
P62141	Ppp1cb	0.000605279408453148	0.000835201382857983	0.00052834814940063	0.000563288185064061	0.000519479918410887	0.000598922289166235	0.000559598555200188	0.00067335845567	0.000505247037539021	0.000467351549379408	0.000579535500310214	0.000654759267484253
Q545E6	Tsn	0.000829121179963588	0.000711071005476589	0.000691307468705233	0.000931663357328359	0.00136899252237286	0.000846984452448764	0.000803793617688639	0.000702308989442345	0.000912279555727453	0.000723125642589227	0.00070113303052306	0.000558223220305898
Q61711	Ibsp	0.0170100982949454	0.0167005175540335	0.0123550241690752	0.01480858262932	0.0160006411790923	0.021300619138667	0.0158793757089949	0.0195634910473681	0.0160074163759807	0.0160851551974828	0.019488109799326	0.0208444541110203
E9Q175	Myo6	0.00141704053814055	0.00150454361938891	0.00153692919462343	0.00170663958745576	0.00166780177568638	0.00151501621884965	0.0017675098793449	0.00173615425249531	0.00217555024477924	0.00175890095751321	0.00144414384640078	0.00134479850880939
Q3UPL0	Sec31a	0.00146562846824573	0.00156735907171415	0.00179335262816916	0.00151214196774646	0.00163230127432718	0.00142774192676729	0.00157211937569308	0.00147742733167078	0.00166476703489435	0.00157356555292582	0.00151073918932396	0.00147531974063726
P26039	Tln1	0.00336988237746094	0.00383719530994805	0.0040818788627133	0.00344882917709958	0.00377048979129599	0.00337615566387407	0.00368116567937718	0.00351474287693431	0.00394812258997723	0.00373508807947335	0.00367219514400331	0.0033983611299757
B2RVD1	Clec3a	0.0673238591189436	0.0683585647804089	0.0728497549489662	0.0789394606472839	0.0727911178026233	0.0800601176954522	0.0706575324172838	0.0629030372451887	0.0592333755360474	0.06476189135697	0.0668818641263266	0.0825604835054579
Q6RI64	Psmb1	0.000960744022363106	0.00099234523472112	0.000828789400672902	0.000820238381789087	0.000762505867365475	0.000714653066109221	0.000875051677663307	0.000897393008662212	0.000802339755659921	0.000799466674994135	0.000867018546220355	0.000878858425981522
P50396	Gdi1	0.00117583826748199	0.00127923330753708	0.00122193880562564	0.00111396045619198	0.00101304760394154	0.00127110730898026	0.00138375503536266	0.00128329637398718	0.00130309249374668	0.00120702274284418	0.00121006752403763	0.00119864354351157
A2AVJ7	Rrbp1	0.00477522904272149	0.00455886594352232	0.00505425046078513	0.00493011295271536	0.00485964412426913	0.00476799861851053	0.00482504514018353	0.00431490521716812	0.00511062018044587	0.00528772717909571	0.00518225010118226	0.00464000521211851
Q80WM5	Hapln3	0.000589210934911253	0.000600439534646457	0.000480702307922119	0.000605794366029454	0.000520685366059866	0.000610899742696283	0.00060713112374524	0.000610184454835456	0.00051196665279212	0.000546908545458434	0.000567060219872799	0.00061082185157179
A2ACG7	Rpn2	0.000941223202161526	0.00118754049051134	0.000834731402626864	0.00100009492021097	0.000774551053184278	0.000748592825130839	0.000989119834719494	0.000998105760661745	0.00110756755854739	0.00111784077637656	0.00103176341716425	0.000665951750292837
E9PXZ3	Itga10	0.000299862173241287	0.000306929100356784	0.000345290799236713	0.000348564918754269	0.000363417272596094	0.000260757449655905	0.000329315449593121	0.000309686594200825	0.000430622158862188	0.000245282520807893	0.000256150457657241	0.000276651858697684
Q3UIP2	Pcolce	0.00508926269577319	0.00473003103614411	0.0042468553806844	0.0046729722739019	0.00438451949432179	0.00484463899063545	0.00521993165348851	0.00450127414673883	0.00460666454841223	0.00485574320323133	0.0051197644866499	0.00494504211869206
P16045	Lgals1	0.00123314561179749	0.00144516917172294	0.00107085718563464	0.000915939359117614	0.000957787743065792	0.00124909149333428	0.000964466449811028	0.00132242234056366	0.000963756950029503	0.0009326117731756	0.00166286716232524	0.00140481598290719
A0A0R4J097	Tgfbr3	0.000355451441657497	0.000311119825443671	0.00021966113019197	0.000374492121731614	0.000256467899089708	0.000389136008910567	0.000375988941712106	0.00030954449635905	0.000281419446799298	0.000298824923528296	0.000323954992167818	0.000356168617160929
Q4FJR7	Eif1a	2.30241091123061e-05	0	0	1.94829758309663e-05	0	3.10503844812871e-05	2.3903048186398e-05	2.19098713688631e-05	1.98726841722194e-05	0	1.99649940320137e-05	1.70861672751316e-05
Q3TQR3	Eif5	8.17686981914932e-05	0.000108131923183214	7.15812739073152e-05	7.35314380811716e-05	0.000122808940469698	0.000131172512483146	0.000104489094659002	9.76971824701884e-05	6.16611333464468e-05	0.000135771889921504	0.000190370920211803	8.353158237541e-05
G3UX26	Vdac2	0.001045533252517	0.00113259029670981	0.00128262032971883	0.00123957375372584	0.00144450009445614	0.00099653473304065	0.00114302155682105	0.0010873085039253	0.0012244151256877	0.00119211189117247	0.00113933544204044	0.00107803706703048
P21619	Lmnb2	0.000674971173936801	0.000695119037712428	0.000405942190341118	0.000604626219650221	0.0005042850792879	0.000686333154041304	0.000659062461565414	0.000543519176156083	0.000630897969019303	0.000533334997125268	0.000634956330386459	0.000709072429044299
Q9D6Z1	Nop56	0.000884776335332332	0.000894480523309719	0.00110282493651671	0.00108141742660454	0.0010039184998716	0.000655062527556777	0.0010357620435638	0.000830207336212662	0.00120783963556069	0.00123073466983288	0.000940192682581462	0.00102570922032369
Q3U6J9	Ppt1	0.000151469780849487	0.000113593733216797	0.000141466492731152	0.000122880032993268	5.12549543936589e-05	0.000151362528503686	0.000139153816128151	0.000153693878839197	0.000103826042505109	5.9172103055374e-05	8.64651822089343e-05	0.000101379456667627
Q6PDC2	Tmed9	0.00141912202413037	0.00120791805321704	0.00221847575969264	0.00199022424069445	0.00123748365797395	0.00101269269767035	0.00104148427126524	0.000818953725743232	0.00099046463170928	0.0013402644956806	0.00119382149106387	0.00090045675442985
Q8BMJ2	Lars	9.72133713150626e-05	0.000119129394374243	8.49162498463937e-05	3.37094410395206e-05	7.06368925219865e-05	6.96031314478173e-05	0.000117271346311073	8.24662325838796e-05	0.000122614459190389	9.09672711507471e-05	6.64597852009125e-05	5.34522218145996e-05
B9EIA2	D1Pas1	0.000570321356279259	0.000638495427175063	0.000703021257404968	0.000597741188076571	0.000572819208759953	0.000467895748799949	0.000605515954418471	0.000546132071485599	0.000664555447575726	0.000631221083396421	0.000551878604500576	0.000618805062893065
Q58EU3	Rps2	0.00379859014087901	0.00350265479338258	0.0037454095072563	0.00398252793337252	0.00411749048727588	0.00367436639613137	0.0035410844875815	0.00338658004583895	0.00376209422328078	0.00345119660594421	0.00380319297671714	0.00396895721838879
Q9WVA4	Tagln2	8.80851205142594e-05	0.000228034051327562	0.000229806963845567	6.99230782668373e-05	7.47176404253985e-05	9.01590523393794e-05	7.17336005848103e-05	0.000133128726906268	9.74847270221599e-05	0.000107819840367196	9.73232670793672e-05	4.5887633316945e-05
Q61563	Fgfr3	0.000268847399047021	0.00025835951118959	0.000186769131486667	0.000350368166129692	0.000337514423248768	0.000263300146081147	0.00030204123967707	0.000294332641701774	0.000338634946424918	0.000321360257237611	0.00028013258928937	0.000255302812440318
Q78ZM0	Snx3	0.000115187669510377	0.000132369234174801	0.000116074190395625	0.00017347131143185	0.000152317349231414	0.00016961405859817	0.000113830776005223	0.000124985803202351	0.00013267966629933	0.000137287304560452	0.00012778732232112	0.00011359207515999
Q7M6Y3	Picalm	0.000377374858505996	0.000300714803423242	0.000269679266927986	0.000409173253388408	0.00049856439677124	0.000316254862304794	0.000292783761414977	0.000257219233170101	0.000282592873345506	0.000378751010420276	0.000282026252954374	0.000340378278294062
Q9ET30	Tm9sf3	0.000292828236150868	0.000253334112330212	0.000482766613276683	0.000337008022757776	0.000434170629166869	0.000272806088335761	0.000309867767470133	0.000260766961522114	0.000476956729453291	0.000312598232129296	0.000365883789478889	0.000226970611251022
P49722	Psma2	0.000588831424707074	0.000510113578510483	0.000440258407732692	0.000463063624721879	0.000390266771764184	0.000380358626819719	0.000464258681851678	0.00051227044069279	0.000491854426902833	0.000452251974575041	0.000477146073393871	0.000453177719855797
Q3UC73	Ppic	0.00150330645927344	0.00131267853283229	0.00101270987300257	0.0012794972923168	0.00126767455701245	0.00137948568462285	0.00146670192857218	0.00138007997032664	0.00141390103306605	0.0013355953012739	0.00164854215864909	0.00166849113644958
A0A0B4J1F2	A0A0B4J1F2	0.000667442659752983	0.000638595275196194	0.000551571415001466	0.000771533452724485	0.00067580939449288	0.000740493686651207	0.000615137684185013	0.000660030915791274	0.000617140335464726	0.000657205237251188	0.00074306945193989	0.000728333162428103
P68134	Acta1	0.00638443330572471	0.0088790773773218	0.00765668282939063	0.00328970786063367	0.00363471442682994	0.0110423075204279	0.0172362919700352	0.0153456391880854	0.0119385478112254	0.0137164941999731	0.00473435740151553	0.00502104676960209
Q542X7	Cct2	0.00110856007014072	0.00108725353449517	0.00114647531868239	0.00111591851088399	0.00107677662155071	0.000947762434650162	0.00112215718760916	0.00116036624740427	0.000999555086243834	0.000926905151109823	0.000964272421763924	0.00094936349862707
Q5SVG5	Ap1b1	9.602031299114e-05	0.000110774748984732	0.000224399676550306	2.0775700529602e-05	9.69973657248612e-05	4.62563859852053e-05	0.000106071252171138	9.845404489931e-05	0.000131711690170989	0.000112833511472052	5.86121875901049e-05	6.26890627268488e-05
E9Q1S3	Sec23a	0.00169030744861217	0.0017690650526772	0.00165806791172346	0.00125827042478182	0.00146412876930976	0.0015776699570756	0.00180265998012197	0.00165900387275913	0.00176216400784172	0.0017108010074156	0.00154237272435032	0.00170630417676872
P97927	Lama4	0.000547846852671944	0.000550084342813048	0.000327447375988791	0.000398465621800335	0.000406609443130281	0.000478182952837599	0.000540809159269372	0.00063028274141861	0.00063132587902569	0.000416680213587942	0.000543926932531355	0.000491075570691562
E9Q7G1	Tmed7	0.000857152235810448	0.00103330890952264	0.000916556748822121	0.000551495592529633	0.000648011680874803	0.000782867813122377	0.00097787254734606	0.000775765770527811	0.00095259929551151	0.000809741174742164	0.000760431600801385	0.00100556113334946
Q5M9K7	Rps10	0.000601789549934547	0.000601164902151122	0.000608244626418167	0.000510835752648977	0.000548180882096724	0.000679954059827454	0.000603241334825759	0.00057684557247551	0.000448054155096062	0.00029045811631367	0.000383978865018165	0.000424269879826539
P00493	Hprt1	0.000219163960742343	0.000239665274223887	0.000161974537288383	0.000232909606623275	0.000171845449902478	0.00021793210459856	0.000219851420075064	0.000213621896495657	0.000139032773196716	0.000173861365825201	0.000264444478089479	0.000262913053134836
Q9JHU4	Dync1h1	0.00204649647772065	0.0022337583407288	0.00313778690963234	0.00223070912502472	0.00243388950358353	0.00215482976701134	0.00252250779295891	0.00252449205910873	0.00386785624000889	0.00250538067822812	0.00256195484497365	0.00205238459453713
J3QN06	Carkd	5.53646726969323e-05	2.4210105168708e-05	0	3.41983289256473e-05	3.18631952561051e-05	2.03986636463279e-05	0	1.80496354164316e-05	1.07685877961011e-05	3.28601431748799e-05	5.16959373680211e-05	1.76341212872874e-05
A0A0R4J086	Olfml3	0.00402771036790009	0.00419309741101678	0.0038033040692808	0.0039571835926676	0.00376479306668555	0.00429679897121088	0.00377935096878589	0.00361736884144898	0.00360727668717534	0.00327133237636272	0.00443109187040651	0.00397497015436468
P70168	Kpnb1	0.000615452578042386	0.000835132618246265	0.000897245292791597	0.000630651833645704	0.000753556241009728	0.000686415683312736	0.000725161526183516	0.000830671952371104	0.000801827287914616	0.000735664351612814	0.000647530807397363	0.000670029572479839
Q14AF6	Snrpd2	0.00027202973515414	0.000350576665435654	0.000455822465294862	0.000638824988856899	0.000496175297511377	0.000405628066247854	0.000455698188812081	0.00030750384628452	0.00036337682992986	0.000346612668168498	0.000407947594717758	0.000407973856848964
Q543N5	Clic4	0.00117062509461429	0.00124505776206172	0.000890953951686203	0.00102578740276123	0.00091861569340367	0.00108098895329863	0.00100527583840694	0.00107565280366161	0.00100122405833437	0.000902324329078081	0.000920419363725111	0.00110302004873862
Q3TBG7	Ang	0.00130107631750416	0.00106013393132336	0.00110648533655655	0.00156019997206374	0.00120367642435553	0.0013857118070752	0.00120553683767566	0.00112456830292389	0.00109898995793649	0.00116257980238325	0.00114085645632439	0.00124983539869607
Q9DBZ1	Ikbip	0.000219127213933733	0.000225660587871707	0.000174215472399633	5.26874712831556e-05	0.000171940081628671	0.00012728113454051	0.000179444551879358	0.000124137217699478	0.000169516079128741	0.000178705146078686	0.000217515481912466	0.000272195382215371
Q99KI0	Aco2	0.00399932559802078	0.00409347264504699	0.00369040954228929	0.0036862053327783	0.00421349010267477	0.00515289319182553	0.00401266273814953	0.00367077805800879	0.00362071017273354	0.00394291286726014	0.00382716558293088	0.003998215589219
Q9Z2X1	Hnrnpf	0.00101416879058553	0.00121597524084901	0.000988940210406011	0.000848868399786332	0.000765993985547829	0.00086328092347336	0.00109234437885939	0.00104593384768201	0.00103399511062336	0.000931068416288038	0.00118948784286606	0.000975591491526068
Q58E64	Eef1a1	0.0449701739246039	0.0461542329377392	0.0428033659469078	0.0435031055390564	0.0374378611811685	0.0441408638476861	0.0479506393469311	0.0459031143314312	0.0484052001376219	0.046345841872679	0.0448470868051494	0.042285448066659
Q60692	Psmb6	0.0013046371435127	0.00119360499667582	0.00111388154122937	0.00135341605925836	0.00140854567267645	0.00123477703325808	0.0013174486815898	0.0011860027016863	0.00121638431178623	0.001338455438071	0.00125234636757066	0.00134561760876438
P63321	Rala	0.0002763114068335	0.000267857794338455	0.000215909284957097	0.000159224556422183	0.00021222620126997	0.000256506449753068	0.00028347902338405	0.000298372183208511	0.000251140630729834	0.000240531994435841	0.000283456626571702	0.000170416812850355
A1BN54	Actn1	0.000883363039000119	0.00111550795168116	0.00106349372881524	0.000798062845157772	0.000940102682402884	0.000896313737158819	0.00101314623073403	0.00107096475109484	0.00103464816425797	0.000926949135256616	0.000980971318794811	0.000871259127439037
Q8CGC7	Eprs	0.00138107557865318	0.00143425418180504	0.0015239521101248	0.00131340892018413	0.00139246467467654	0.00128099374462062	0.00141942392203153	0.00130107978097127	0.00153361405323103	0.00144721380637556	0.00137204860608862	0.00131780329041999
Q544Z7	Apex1	0.000141665973352594	7.6603435915684e-05	4.46226798972709e-05	3.41666933530795e-05	3.35016984993556e-05	0.000103902687217468	6.73290152657488e-05	4.52996566384462e-05	5.19396975856734e-05	0.000106358985116394	7.25093294820816e-05	0.000130415423909302
F6TMZ3	Man2b2	2.58057740914656e-05	2.52663421528477e-05	0	0	0	0	3.38670492392091e-05	4.1353894708292e-05	5.81398176373862e-05	1.86043442500603e-05	2.02043401498056e-05	3.40709858780086e-05
Q5ND42	Pitpna	0.000311983366902245	0.000407265190232205	0.000331679883287018	0.000303952044734915	0.000151851430295533	0.000344912302971664	0.000329366426903075	0.000353799386936294	0.000321695399120013	0.000312676155543342	0.000342909738897315	0.000344385207351382
Z4YKV1	Gnas	0.00149333500193806	0.00176511093047481	0.00222035120886744	0.00175440919066971	0.00201363030075946	0.00138277464201533	0.00200245963885428	0.00203925773246809	0.00196381592147879	0.0017414513243479	0.00186424325717893	0.00161286115043455
P70663	Sparcl1	0.00591530576158904	0.00499100645419441	0.00439642824475526	0.00547623192713366	0.00447382786802921	0.00754937201121408	0.00521597882404673	0.00574012159526664	0.00527124083995559	0.00410626011444349	0.00636654160853314	0.00645096308435521
E9PXX7	Txndc5	0.00409607950800434	0.00361530543525243	0.0036813001771536	0.00369827571010569	0.00391930284091829	0.00394161335059526	0.00351003240964274	0.00358389269713825	0.00356803107483878	0.00345887703104806	0.00401792446943893	0.00362419239842585
P28481	Col2a1	0.920877760726924	0.869327157639229	0.873836013905879	0.901042833401772	1	0.894504287596459	0.862067128031943	0.789081081503998	0.876825169389916	0.86558251038228	0.857037265554199	0.862435765612691
Q3TJ39	Rab5c	0.000302532611855479	0.000409039539988893	0.000470343989323869	0.000437113408366689	0.000513055885033659	0.000349365751660153	0.000378347136569244	0.000424280365211013	0.000404241454521485	0.000364769965560254	0.000376976959518729	0.000301490230813858
Q8R164	Bphl	3.52172475996422e-05	4.95444839334637e-05	4.95016856617832e-05	2.16035644705328e-05	3.96277580754095e-05	5.06035016138489e-05	5.28283450444418e-05	5.47376972373459e-05	2.91425668553233e-05	2.54978916396737e-05	2.36436419711375e-05	2.0704115814241e-05
Q99LB4	Capg	0.00140211858074783	0.00133741886089992	0.00119231830627022	0.00137937218330562	0.00122065853895574	0.00144819889702806	0.00127197576010086	0.00127781427709861	0.00117247371364456	0.00133240830345082	0.00133354128733079	0.00144260527508436
Q8R2Z5	Vwa1	0.000756380380846511	0.000728440637147584	0.00059102445755336	0.000573181456544386	0.000430193840758264	0.000717687043854311	0.000631734921797934	0.000743148994663279	0.00057212281523764	0.00070149331430127	0.000690862765773927	0.000900649499968871
Q8R3B1	Plcd1	0.00306694954660196	0.00306209607194023	0.00281390371116636	0.00298490764945301	0.00291510610231445	0.00290745953410414	0.0032800835254301	0.00339914678903032	0.00330555085751712	0.00307392297542532	0.00314993502818527	0.00327599293390299
P14106	C1qb	0.000434366757331272	0.000308783818106006	0.000270559104476591	0.000243901921184335	0.000254121258236294	0.000291902551913867	0.000224658235506528	0.000166483708554951	0.000200031772072532	6.89986182517402e-05	0.000205510002699482	0.000320603985212376
Q3U9V5	Mmp13	0.0294456953420236	0.0326468543853177	0.0271479671054992	0.024672912004389	0.0247878541310155	0.0300711669922375	0.0321535311754304	0.0346614595053518	0.0316037960054894	0.0286984534440661	0.0331596916692466	0.029525635309417
P26043	Rdx	0.000875669504337398	0.00089677209150071	0.000883950186591291	0.00070150554556071	0.000861411947647043	0.000800283091498653	0.000854124742491279	0.000927525352244575	0.000735946527785106	0.000685144527128685	0.000911804329740125	0.00087308131817653
Q99K51	Pls3	0.00301488418827798	0.00310469912734167	0.00284169581453337	0.00255640282116727	0.00283150286146444	0.00268638588512185	0.00270935759176464	0.00310738740122057	0.00269085660483277	0.00264963995092207	0.00285364466057929	0.0031789507041292
A2AKI5	Itgav	0.00313572320646617	0.00325805023217924	0.00232790746182855	0.00278334226357119	0.00233152764640748	0.00318647528735445	0.00324632610610846	0.00283657019903343	0.003117099292967	0.00305730341241417	0.00310997893017519	0.00351958530833293
P26041	Msn	0.013384289995257	0.0130793643827622	0.0125817432211325	0.0129965344295896	0.0124005442026731	0.0130962692133758	0.013628210835763	0.0136409794570163	0.0134452434221413	0.0133250813473795	0.0134773412538481	0.0144310850778157
P47857	Pfkm	0.000965805964041248	0.000887367214606977	0.00107613705599339	0.000883760969452025	0.000693117020910664	0.0010689658075751	0.00112989386323707	0.00117992267768075	0.00125845005722661	0.00106117852113545	0.000913730801241701	0.000962822535592757
Q544B1	Aldh2	0.00347681322890144	0.00390098386454508	0.0029790004971196	0.00306548697122535	0.00334266662141855	0.00370606349326238	0.00348077050228146	0.00315803343213648	0.00341050394432126	0.00323842876473115	0.0031008673413027	0.00336365178396599
Q8BU30	Iars	0.000186442957497552	0.000141394403945215	0.00022775362739387	0.000169895341622547	0.000201892780746042	0.000168284479298022	0.000182700913085042	0.000182974458872377	0.000265685213507043	0.000205722442273777	0.000184739585247628	0.000123957309379335
O55143	Atp2a2	0.000249877809257416	0.000300379901119902	0.000370680106209384	0.000326709074043051	0.000517177805205808	0.000280818106770745	0.000346710629489784	0.000320521749257365	0.000426173190054687	0.000347009053789157	0.000273142553029266	0.000295774033716905
Q3TNY7	Grem1	0.00212167416605147	0.0018765555233322	0.00224925232760216	0.00248646465032692	0.00198247421392523	0.00265130274274485	0.00234924295660796	0.00221860196353183	0.00197463738482172	0.0018838373221089	0.00229916084625225	0.00260002182613573
A0A087WRJ2	Abhd14b	0.000161652528887409	0.000130947128450943	0.000111864833529079	0.000104899426503301	0.000152384202513664	0.000190617988093577	9.34254368000277e-05	0.000126399183558112	9.16187549002462e-05	5.18487298753611e-05	0.000114550827977603	0.000112612145485941
O70309	Itgb5	0.000301511448703954	0.000362812237299142	0.000509234171096446	0.000257572479121862	0.00032539687948585	0.00029426457308314	0.000418008959959013	0.000484805317964514	0.00044335829081415	0.000307527578046015	0.000438915535506714	0.000365908839691219
A2ASS6	Ttn	9.71050071480019e-06	1.15353232159172e-05	2.97608810545396e-05	1.25927538647291e-05	1.06170930224298e-05	4.990632900588e-05	1.11016402497546e-05	5.80883713393387e-05	0.011977227326403	0.00823105051799977	1.70028020224351e-05	6.88917381667842e-06
P27659	Rpl3	0.00885074013200924	0.0114206952536869	0.0120905417766858	0.013037483464378	0.0153358815088088	0.00890218375379483	0.0101814966468331	0.00893609232122525	0.011030961938703	0.0108107470669381	0.00883458862375833	0.0102978250936372
E9PV44	Atpif1	3.72668714832823e-05	8.2793743796552e-05	2.74145960461511e-05	3.06699748480497e-05	2.49366847100944e-05	5.96551766770219e-05	4.01876482393384e-05	2.75058952546934e-05	2.05824979284106e-05	2.90319836417028e-05	4.57972919179176e-05	3.6119655086813e-05
Q3TS44	Psma1	0.000699583618165695	0.000738756191295694	0.000524641520972162	0.000751479504294766	0.000624599726905606	0.000733401735367144	0.000762726293183481	0.000790295681709515	0.00065463842983896	0.000593641148201753	0.000725436391600137	0.00082174542047062
P29387	Gnb4	0.00019183351621131	0.000291546625339909	0.000225636614292093	0.000190593288234691	5.88643425378938e-05	0.000205099148883939	0.000290109928626586	0.000185756380235308	0.000244410679284141	0.000203858857153127	0.000226752215196797	0.000225944159447676
G3X995	Col9a1	0.0386818359009198	0.0432825750863973	0.0596331703325857	0.021369589425416	0.0201054275829768	0.0211085358065443	0.0602998125545673	0.0608135194409634	0.0435638622824903	0.0246493196889853	0.0567943575568636	0.0232241071679565
Q9DCD0	Pgd	0.00250015702622173	0.00258693409688478	0.00240115285604988	0.00225976380180024	0.00252143266630293	0.0022115608928069	0.00291901456897318	0.00259454084877549	0.00237702491469142	0.00235394975891733	0.00221990952665926	0.00242892296363138
P24527	Lta4h	0.00156213194563459	0.00189731606842973	0.00135197674178815	0.00120599522678185	0.00115846385283245	0.00141948533582025	0.00165219349793371	0.00151319358784291	0.00152602082524252	0.00161019178008607	0.00144629784836498	0.00142646175908727
