ID	default.pvalue
Arl3	0.674443422110321
Metap2	0.0840821204835387
Plin4 Kiaa1881	0.191204899459717
Cdc42ep1	0.698016444775746
Dpysl5	0.182118374415208
Myg1	0.427568915033969
Nampt	0.824006151574962
Tnmd Chm1l	0.134814757751821
Bcam	0.259411678979917
Akr1a1	0.338736810162057
Myh10	0.131796158851904
Parva	0.181025404205103
Hist1h1a H1a H1f1	0.360652948164606
Hist1h1e H1f4	0.0771646050449217
Dbn1	0.17737675389444
Dnaja2	0.288557552735364
Tnxb	0.509929093154486
Sf3b1	0.19886881366857
Rrbp1	0.43032531454862
Letm1	0.0600591743249636
Ublcp1	0.795649009927364
Pgam2	0.055349544370085
Impa1	0.217881737232431
Sacm1l	0.465766026344662
Eif3d Eif3s7	0.69233720379079
Nop58	0.815024396805313
Srrt	0.351900454133214
Dnaja3 Tid1	0.594929747948496
Cpxm1 Cpx1 Cpxm	0.549873742142964
Kars	0.264556514533521
Pcdhga9	0.34015945526804
Hadha	0.488991697275184
Dync1li1 Dncli1 Dnclic1	0.126920497414791
Glrx	0.657666845216299
Park7	0.313651395712556
Cpn1	0.451910047494181
Hadhb	0.188154275453637
Cdc42bpb	0.851253965483971
Echs1	0.803015315037051
Vps16	0.472031663682878
Fam129a	0.403287712104303
Sfxn1 F	0.610353818750592
Sfxn3	0.197437561782747
Actn1	0.583710090690828
Cadm3 Igsf4b Necl1 Syncam3 Tsll1	0.725650090379545
Loxl2	0.208383345597755
Lrrc59	0.522741560391145
Hnrnpf	0.255898938716876
Myl9 Myrl2	0.913967570770755
Znfx1	0.128990755316464
Golga2	0.145522025393115
Sec24b	0.214131161874475
Spg20	0.357262877939261
Adprhl2 Arh3	0.224857406860635
Phf24 Kiaa1045 N28178	0.240055709724829
Bud31	0.689985104527806
Psip1	0.200228210467551
Vat1l	0.64805399318774
Ano10	0.0115599262542969
Plekho2 Plekhq1	0.174343866706294
Phldb1	0.128394693787461
Tmem263	0.0402037896193508
Ddx1	0.361019452464641
Ighg3	0.142801520414861
Ahnak2	0.000572661906109973
Iars	0.741937354566541
Txndc5	0.619642627614497
Kctd12	0.532002631119151
Ano6 Tmem16f	0.186928665663593
Ttc38	0.297193870992172
Srl Sar	0.0487453243858018
Hrg	0.915123354071011
P3h2 Leprel1	0.369586798672127
Svil	0.0762099742674435
Macrod1 Lrp16	0.680046986208306
AI837181	0.0151802079921409
Otub1	0.776943823097647
Yars	0.783428517988199
Vps37c	0.114929206339587
Palmd	0.795390419954234
Clic1	0.728468754230004
Cygb	0.075861621294846
Selenom	0.0969676320339518
Hsd17b11 Dhrs8 Pan1b	0.375195289212547
Erc1	0.0907691657522293
Prelp	0.779100534446512
Colec12 Clp1 Srcl	0.628561674657894
Cspg4 An2 Kiaa4232 Ng2	0.112789729166714
Strc	0.208331025414013
Plxnb2	0.374702154854274
Ehd2	0.223942361264155
Bmp2k Bike	0.161490104766304
Myh7	0.70020785655149
Mydgf D17Wsu104e Il25	0.15959509872698
Vac14	0.281077566390915
Idh3b	0.235654587237996
Acot2 Mte1	0.140654191787119
Mia2	0.503238963930418
Arhgdia C87222 Gdi1	0.0935232678221477
Nt5c2	0.269690268248489
Stab1	0.580238604943638
Prpf8	0.155703510083545
Vwa1 Warp	0.336475104259615
Mpst	0.531832824206947
Xpnpep1	0.894919444097716
Csad	0.279053221766123
Naxe Aibp Apoa1bp	0.578218710767164
Acbd3 Gcp60 Pap7	0.163943556482763
Ugp2	0.117826812712223
Arfgap1	0.676525556600738
Aars	0.756426160379106
Kank2	0.260785664959683
Eif4g1	0.619229555734728
Gps1	0.114784419186982
Pdlim2	0.631903816505273
Micu1	0.595195327985293
Hkdc1	0.380371056942324
Fermt2	0.308403312491524
Krt79 Kb38	0.710731453055513
Lemd2 Lem2	0.55829742582809
Etf1	0.368221086262689
Sh3glb2	0.542964201267999
Ahcyl1	0.289501330744963
Pabpc4	0.691163580952757
Tmem119	0.0623973395328903
Aimp2 Jtv1	0.286671751394907
Blvrb	0.864449278963469
Spon1	0.249168242765723
Dlat	0.397156978851904
Mical1	0.230704137944918
Hexim1 Clp1	0.0729140489097878
Eppk1 EPPK	0.277140792348949
Cpne1	0.788793130844496
Ahsa1	0.833849703152724
Tardbp	0.212625948668333
Snx17	0.186086928251489
Nek9 Nercc	0.196711791167641
Acsf2	0.125970526150803
Cltc	0.862995964020282
Emilin2	0.885251013667414
Eif5b If2	0.0218977594729299
Lpp	0.313261678477146
9530053A07Rik	0.702580684991001
Eea1	0.932428615748676
Syne3	0.473613498056728
Dars	0.640693156939248
Thrap3	0.434116600447123
Naprt Naprt1	0.205090173723187
Fam129b	0.517011126877892
Sun2	0.625786131502024
Tns3 Tens1	0.0155069157230307
Uggt1	0.897545769094095
Nceh1	0.144338011620513
Ndufs1	0.928677558665773
Tom1l2	0.348424296550749
Uap1l1	0.773026979248805
Itgbl1	0.302884264151072
Slc9a6	0.068205738957933
Hnrnpul1 Hnrpul1	0.464982006274517
Fubp3	0.547607032029343
Exoc3	0.0765882855524938
Gcn1 Gcn1l1	0.65819156023166
Actbl2	0.00337619988220585
Aldh1l2	0.646236369578724
Mavs	0.0379631509244038
Ptrh2 Pth2	0.110177639873176
Ckap4	0.0618274481371772
Arhgap1	0.278484604319017
Flnb	0.296959392903462
FAM120A Kiaa0183 Ossa	0.621741219432796
Edc4	0.139233000293748
Rpl17	0.267968333457318
Pi4ka	0.698751705165723
Npepl1	0.852614566204406
Gmps	0.673386486688636
Cdv3	0.0858873073644769
Cadm4 Igsf4c Necl4 Tsll2	0.249443577909876
Tpm4	0.068874353924607
Iqgap2	0.867341169453713
Gmppb	0.82967267987489
Synm	0.0517931989186812
Myo18a	0.248696009222224
C8a	0.78335784741321
Klhl41 Kbtbd10	0.201027339560958
Sbspon Gm106 Rpesp	0.167009786845363
Myom3	0.00504902578432407
Cct8l1 Gm443	0.29179000344878
Col28a1	0.127463164594079
Hspb6 Gm479	0.0545082937156394
Pdp1	0.0412755670187055
Igkv5-39	0.764344424637933
Ankrd29	0.666564624628266
Mcu	0.0551734834113356
Chadl	0.90565144486826
H2afy2 H2afy3	0.0743243594647565
Ndufa4l2	0.135877536191704
Ecm2	0.639757198624559
Mnda Ifi205b	0.729924400918647
Nsfl1c	0.0146583109479211
Hrnr	6.1162356365424e-07
Fcho2	0.0670897649928794
Tor1aip1	0.223792329462685
Tubal3	0.261280908005523
Angptl7	0.0229662941124851
Ssc5d S5D-SRCRB	0.0147173285687002
Trim72 Mg53	0.333276251199036
Gm10260 Gm17352	0.546066252398049
Gm10036	0.479886634276518
Gm10250 mCG_55033	0.103543018254229
Gm8994	0.548132064967936
Myh7b	0.718375891557179
Anpep	0.904705797682308
Gm20390	0.0909743501880346
Gm20425	0.811373746599446
Hbbt1 Glna1 Hbb-bs Hbb-bt Hbbt2	0.0776759461868754
Dbnl Abp1 Sh3p7	0.820442060818756
Ostf1 Sh3d3 Sh3p2	0.167926288479468
Sorbs3 Scam1 Sh3d4	0.0632626461049724
Sorbs1	0.468276286551999
Pzp	0.606881147345854
Acadl	0.0392661269058606
Acadm	0.335044722794618
Acads	0.0998925975187658
Acat2	0.375601824157736
Aco1 Ireb1 Irebp	0.816257258680539
Aco2	0.892204455282807
Acp1	0.746787230406
Acta1	0.090526462190414
Actc1	0.756878311117883
Aspa	0.523893088373361
Add1	0.38297363445332
Adh1	0.71644542227562
Adh5	0.242393716511303
Adk	0.203337773146743
Cfd Adn Df	0.315540612750238
Adssl1 ADSS1 ADSSL1	0.00878472997010904
Ahcy	0.91276105356957
Ak1	0.306772185793459
Alb Alb-1 Alb1	0.302788536570552
Aldoa	0.480262847880438
Ambp	0.914537081673154
Ampd1	0.567473545176353
Ank2	0.857687059024568
Ank3	0.660791619112091
Anxa4	0.079921237170181
Prdx3 Aop1 Mer5	0.191793071393122
Fabp4 Ap2	0.245390682848327
Apeh	0.894598034151967
Apex1	0.168870123399411
Apoa1	0.245539955844082
Apoa2	0.0811753173290454
Apoa4	0.672295877582913
Apoc3	0.191717331446008
Asl	0.424182099355965
Ass1 Ass	0.873677940177685
Serpinc1	0.802491193879664
Atp1a1	0.24116763351702
Atp1a2	0.376839233995788
Atp1b1	0.069314786216168
Atp2a2	0.282743185323421
Atp5a1	0.0117264986643763
Blvra	0.00600743056322034
Bsg	0.55906802454851
C1qb	0.413950346456005
C1qc C1qg	0.588815428541706
C3	0.20290361113265
C7	0.334940850565036
C8b	0.218459321830242
C8g	0.698419739030199
Anxa2	0.788941789897731
Cald1	0.0356730201470763
Calr	0.0107042848840078
Anxa6	0.212397711618085
Camk2g	0.112924815704588
Cap1	0.207847501104882
Capn1 Canp1 Capa1	0.107589900700174
Capn2	0.578101997768031
Capns1	0.638066237179474
Ca2 Car2	0.0287741710767798
Ca3 Car3	0.339547510899112
Cat Cas-1 Cas1	0.263902640667464
Ctnna1 Catna1	0.257201319487735
Ctnnb1	0.244933848096646
Serpinh1	0.924981990028785
Cbr1 Cbr	0.0195635588858337
Cacna2d1	0.215260389143486
Cd34	0.469894703847652
Cd9	0.719719532640682
F2	0.728706391684614
Cfh	0.263399011914329
Ckb Ckbb	0.578228107147457
Ckm	0.123788963462189
Clu	0.801232736056032
Cntf	0.264970750627308
Col12a1	0.567651336807921
Col15a1	0.735136527239851
Col2a1	0.301241774285675
Col4a1	0.565029477480577
Col5a2	0.193357651777057
Col6a1	0.121142740291985
Col6a2	0.89514858110301
Col6a3	0.215385758138327
Col1a1 Cola1	0.171376238929169
Col1a2	0.100177762520713
Cox5a	0.15561532046756
Cox5b	0.353386402409007
Cp	0.435790298693586
Crabp1	0.112224497314505
Crabp2	0.145509731384865
Creb1	0.872954160519168
Crip1 Crip	0.682332824520173
Cryab	0.0856119019891996
Cs	0.154421698023895
Csnk2a1	0.33571695617805
Csrp1 Crp1 Csrp	0.549219769438868
Pcyt1a	0.0357883484157271
Ctsb	0.871285002639852
Cycs	0.518446542317952
Ywhaq	0.260032771036026
Serpina1e Dom5 Spi1-5	0.598768160197189
Serpina1d Dom4 Spi1-4	0.89192489514089
Serpina1a	0.572978515599253
Mapre1	0.0193300366349982
Stx4 Stx4a	0.223334751500032
Khdrbs1	0.0690858738655544
Snu13	0.903424399064003
Cirbp	0.745114158175811
Selenop Selp Sepp1	0.731325120602874
Sep.08	0.17169677711299
Rab6a	0.691313323079506
Rap1b	0.169781937678052
Prdx6	0.196515221061702
Ranbp2	0.138609770786362
Atp6v1e1	0.515901508655853
Ppfibp2	0.0884980396362554
Usp9x	0.369740450240065
Pa2g4 Ebp1 Plfap	0.667428919594538
Xrn2 Dhm1	0.652841222576175
Ywhae	0.147600647166531
Serping1	0.120050037398357
Numbl Nbl	0.156363426001563
Mylk	0.558825599509495
Acadvl	0.252339066644396
Vars	0.255075672384793
Csde1	0.0506957810229849
Dbi	0.899563669691778
Eci1 Dci	0.365245441003659
Dcn	0.153636328470429
Des	0.26689710886246
Cyb5r3	0.654538870858507
Dmd	0.285251973164117
Eef2	0.911572996108923
Egfr	0.330388157230687
Eif2s1 Eif2a	0.0540631416296213
Eif3a Csma Eif3 Eif3s10	0.876809579592173
Eno1	0.043930589189109
Eno2	0.124855703837784
Ephx1	0.636599319967393
Esd	0.937404987149719
Fabp3 Fabph1	0.0781981979680265
Fah	0.24683383578707
Fasn	0.105023341149857
Fbln1	0.426453720441937
Fbln2	0.434773168747799
Fbn2 Fbn-2	0.435889465245258
Fech	0.873896461501138
Fgg	0.787085781032952
Fh Fh1	0.0827070591429554
Ctgf	0.0267673892552312
Fkbp1a	0.346113410605916
Fkbp2 Fkbp13	0.7037156398666
Flna	0.870163208919106
Flnc Abpl Fln2	0.0343936327728964
Gapdh	0.361593921546508
Gart	0.906427620467613
Gas1	0.0501320754082787
Gas2	0.857534705754951
Gc	0.917293226427591
Gfpt1	0.895135135579063
Gja1	0.554968815541191
Glul	0.013523599316988
Glo1	0.0185977976328343
Gls	0.0926046731994105
Glud1	0.0970529038781386
Gna13	0.212100666559058
Gnai2	0.714511711845084
Gnas	0.236917714802114
Gnb1	0.714962657848051
Gnb2	0.00335647291843981
Got2 Got-2	0.237196968419212
Gpi Gpi1	0.0278515943607446
Gsr Gr1	0.0369495783771592
Grb2	0.227875392073741
Pdia3	0.447433748095517
Gstm1	0.725514108829135
Gstm2	0.313692531580277
Gstp1 Gstpib	0.241668520134194
H2-D1	0.0950819150284287
Pfdn6	0.306007871405801
Hadh Hadhsc Mschad Schad	0.294514531181409
Serpind1 Hcf2 Hcii	0.182650023749704
Hmgb1	0.87242857144199
Hmgcl	0.129546156700946
Hp	0.935049840567173
Hprt1 Hprt	0.0390948600950622
Hspb1	0.660303264829307
Hspd1	0.898057526583152
Hspa2 Hcp70.2 Hsp70-2	0.183186338172895
Hspa1a Hsp70-3 Hsp70A1	0.626575555256685
Hspa9 Grp75 Hsp74 Hspa9a	0.609546150482947
Hsp90aa1	0.641444266135497
Hspg2	0.0119392563342537
Ranbp1	0.381204142542863
Idh1	0.559119799506774
Idh2	0.0382412765256606
Igfbp6 Igfbp-6	0.737291081538231
Igh-3	0.543395709352584
Ighm	0.782381491759943
Itga1	0.0452237978295527
Itga2	0.604042776605764
Itga5	0.471066424259825
Itga6	0.897371026468165
Itgb1	0.370557504962941
Itgb4	0.491009640953249
Itgb5	0.0934105270271391
Itih1	0.762608066368837
Itih2	0.0135981088833353
Itih3	0.233816060125974
Itpa	0.02171307286727
Itpr3	0.250581920501918
Jup	0.712080295428456
Krt10	0.511692892489771
Krt2 K2e Krt2-17 Krt2a	0.909767467804547
Krt8 Krt2-8	0.598646456812391
L1cam	0.103450296713072
Lamb1	0.478074226905343
Lamp1 Lamp-1	0.265415896696775
Ldha	0.673205124171216
Ldhb	0.198460789350787
Lgals1 Gbp	0.213032614704173
Lgals3	0.369532237792509
Lifr	0.576159146697794
Lmna	0.186568086113904
Lmnb1	0.498014397496626
Lmnb2	0.677556257897635
Anxa1 Anx1 Lpc-1 Lpc1	0.796748000487676
Selenbp1	0.471804231575912
Lrp1	0.0425204133431109
Lrpap1	0.920463147308016
Lsp1	0.0248329448152238
Lta4h	0.540414610044822
Marcks Macs	0.133397632715788
Mb	0.399571250296287
Mbp	0.058294290060821
Golga3	0.0162341104298914
Mmp2	0.0563772684925688
Mdh2	0.240773034978656
Mdh1	0.555710127046295
Mrc1	0.756931186389262
Msn	0.231695608467206
Map2 Mtap2	0.711065483448518
Map4	0.326667166656745
Mut	0.312674118667455
Myl3	0.6947437646099
Myl1	0.0984139848211252
Myl2	0.416606529449742
Mylpf	0.220863804024555
Ncam1	0.0194611415685562
Ncl	0.0949083074981985
Neb	0.0628785903644731
Sep.02	0.0488238170051337
Nefh Kiaa0845 Nfh	0.440850341791926
Nefl Nf68 Nfl	0.0611227415417434
Nefm	0.186318706642998
Nid1 Ent	0.714862424848424
Notch2	0.235951733484086
Pnp Np Pnp1	0.476774914262858
Nras	0.0655844405461397
Nucb1	0.0373196735401261
Oat	0.0700952227330447
P4ha1	0.57955869850373
P4hb	0.0324363316778663
Pcca	0.45418729148645
Pcmt1	0.615749047295119
Pc Pcx	0.662226152047246
Pdgfrb	0.0791952440914676
Pdha1 Pdha-1	0.412322731051118
Pfkl	0.902872654925488
Pfkm Pfk-m Pfka	0.037622789514409
Pfn1	0.304970592830421
Pgam1	0.610141612029696
Pgk1	0.734777598600781
Pgm1 Pgm2	0.50116352651823
Pgm3	0.421252062273579
Phb	0.872533135412511
Pkm	0.258621663923582
Prkacb	0.0768325400943663
Plcd1	0.0202378985106886
Plg	0.616204553672755
Ppia	0.162542815802982
Ppib	0.01730296883751
Ppic Cypc	0.384150897205806
Prph Prph1	0.293190596634729
Psap	0.0790653943163865
Ptn	0.725942954011062
Ptpra	0.122059412624197
Pygb	0.489969280442837
Pygm	0.0149477671635748
Ppa1 Pp Pyp	0.878912472242179
Qdpr	0.847211612859562
Qki Qk Qk1 Qka1	0.759233907597819
Eprs	0.202054070753542
Rac1	0.414250826207575
Rpl18	0.405166395296003
Rpl19	0.447965654922138
Rpl30	0.752404732824233
Rpl32	0.123333323723702
Rpn2	0.934734237266828
Rps12 Rps12-ps3 mCG_132913 mCG_6749	0.422563874658316
Rps15	0.902768534251454
Rps4x Rps4	0.210117805705416
Rras	0.146686449192918
Saa4 Saa5	0.404432783217551
Scp2	0.635856143020242
Sord Sdh1	0.548170246156038
Srsf1	0.060055883932653
Snrpb	0.379750915373062
Snrpd1	0.825347141689437
Snrpd2	0.485030915478126
Sod1	0.266659089324871
Sod2 Sod-2	0.076102182997351
Sparc	0.798919464424849
Serpina3k Mcm2 Spi2	0.307172999120916
Sptan1 Spna2	0.180066801633119
Sptbn1	0.0916044529919009
Sri	0.120101207727348
Ssb	0.472974307236456
Ubtf	0.243035493272622
Tcp1	0.276847070138917
Tgm2	0.552134863142943
Thbs1	0.686170461854948
Thbs2 Tsp2	0.906485592074704
Thbs3	0.119164508266077
Thy1	0.476726336579476
Timp2	0.872582647842736
Tjp1	0.194902799224194
Tnnc2 Tncs	0.0745497609028461
Tpi1	0.257714351459276
Tpm1	0.0353354035682935
Hsp90b1	0.283576115224836
Psmd3	0.592242324123419
Ttn	0.17389435584054
Txn Txn1	0.319445013832901
U2af2	0.389271387476321
Uba1 Sbx Ube1 Ube1ax Ube1x	0.42717821719479
Vcl	0.762541656133081
Ezr Vil2	0.0648740910244001
Vim	0.16837792670409
Xdh	0.640629600294222
Ddx39b	0.0248292148272837
Hdlbp	0.198923817088887
Arf1	0.708411126943074
Arf5	0.547032253970015
Arl1	0.652423788322092
Ckmt1	0.382515505239091
Arrb1	0.369073940471302
Fgb	0.724579791544612
Ltbp2	0.398600289522443
Prdx1	0.317294660097363
Aldh2	0.884866304684812
Actn3	0.0336926660443651
Gpd2	0.299472528695595
Sec13 Sec13l1	0.347347607987921
Mug2 Mug-2	0.361343950889103
Mug1 Mug-1	0.698845307652794
Gdi1	0.267719987411217
Ppm1a	0.676271391733865
Hnrnpk	0.0448559420976478
Lama2	0.719333796549989
Lamc1	0.702222651123881
Lamb2	0.0500472701147572
Mecp2	0.691398681423617
Vcp	0.946432648290248
Ewsr1	0.225238130708038
