ID	ZT0	ZT3	ZT6	ZT9	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45	ZT48	ZT51	ZT54	ZT57	ZT60	ZT63	ZT66	ZT69	ZT72
AT4G15430	6.767417699	6.028568288	3.490912477	1.642781169	0.770054223	1.642782342	1.705190747	5.595727353	6.504693318	9.257756377	3.999248925	1.69411808	0.821390584	1.334760653	1.486757222	4.823659916	5.699407856	8.833975206	3.696257629	1.723309657	0.66737985	1.283423705	1.078075142	4.158292803	7.063355061
AT4G15440	2.127493602	2.998966821	2.9631946055	1.627176951	2.3909914135	4.3210660515	3.2282523655	3.283053542	3.6077284305	2.6595699585	2.2245434775	2.751097895	2.414220498	4.893468562	2.013037869	2.42887032	2.705273111	3.548621367	2.3758940745	2.817303115	2.4623735235	4.4062564485	2.1396413025	2.970364551	3.635064828
AT4G15450	4.002647891	4.373263437	4.892125201	5.32668629	6.044666877	5.408080176	4.633417706	6.053387243	3.834054153	6.804787234	4.120372829	6.003967549	5.726369436	5.188617637	3.509944718	4.97642207	3.694528301	4.896481886	3.931428763	5.336860043	4.440116403	5.84264507	3.249787325	5.336863855	3.261414471
AT4G15490	1.783733143	2.936606744	3.888449399	4.871387284	3.73850919	4.58817037	4.151674799	3.019906859	1.603804893	1.620463759	3.908441426	4.250524199	4.083924086	4.814746685	4.49487103	3.686307785	1.869254595	1.472744993	4.021726711	4.036165387	3.878450614	5.315658047	4.208318837	3.576351632	3.700743828
AT4G15510	4.081131183	6.688520551	7.457562538	6.068073975	5.973097029	6.37446954	5.570188582	6.250381092	5.078434637	6.61804584	7.250748458	7.315085391	6.18143865	5.792326203	6.87541429	6.095653521	6.555240365	8.030508402	7.837482065	5.836748762	5.64219047	6.000672239	7.411598559	6.408172575	5.09375056
AT4G15540	2.550587491	3.00918497	3.404248793	3.995686516	4.305271548	3.801622931	3.004562194	2.045783716	2.845152622	2.952580149	4.977573142	4.049978874	5.518182853	3.496661383	3.346488534	2.849773251	2.33919369	2.827823241	4.060375283	4.049978874	5.14044666	2.922548166	3.965652446	2.474347104	2.827823241
AT4G15545	7.376213509	8.075402611	8.796586072	8.293025083	9.884728052	10.95203327	7.535956629	11.2043896	8.940128206	10.62558309	9.751604299	10.16485947	9.516605138	10.65453062	8.136749485	10.18801869	9.628898927	11.76928895	8.950540193	10.14286513	10.03173581	10.54340123	9.315183256	8.92160664	7.202568686
AT4G15560	5.144510404	8.454694436	11.04551896	9.651197966	7.041003646	6.655084629	5.163883402	6.815749659	6.969955793	9.123990983	10.82591651	5.021787799	6.85611286	6.642166838	7.018392498	6.089931258	8.827695662	7.668318411	10.49973478	7.411577491	6.793946034	6.290157024	8.646840406	7.141116529	4.488121925
AT4G15620	1.359420397	1.414906943	1.172153301	1.699274282	1.383695761	2.299223783	1.040372009	0.735196745	1.536283764	0.929398995	1.768633679	1.023032476	1.435713373	2.656418428	1.945495657	1.033436934	0.530590104	1.06117945	1.414905933	0.762939474	1.414905933	2.451811787	1.983642631	0.762940018	0.707452966
AT4G15630	3.02573541	1.701976168	1.893993992	2.225659553	2.496231713	2.208204977	3.124651451	2.199476894	2.862811196	3.948000018	2.670793372	2.475864418	3.281756832	3.200297069	3.017005172	2.827898864	3.95382156	1.62924098	2.042369943	2.225659553	2.164563017	2.234389226	3.313759779	2.115105426	3.412677982
AT4G15760	1.997280867	4.050213523	3.385483823	2.42394285	3.251507294	4.047121757	4.503669326	4.02135704	2.326038657	3.108253247	3.566867431	4.327438788	3.311279072	4.888082122	4.032690635	2.890801255	3.03508367	2.811443918	3.558620179	3.953335363	4.052271806	4.736585586	3.015500332	3.868829915	3.435980214
AT4G15770	5.253549481	6.195988478	6.195988478	8.466602898	5.264508074	4.633293117	4.922596456	7.927446171	5.42669525	6.406388887	5.417928375	6.22009294	6.72199614	7.140619194	4.58726375	8.286888021	8.11593397	5.812433571	5.341214409	5.637096209	5.678738832	4.909449661	4.341791442	6.647482509	5.626137624
AT4G15850	3.304424929	3.978306197	5.10705732	3.191306866	4.166030264	3.09985383	3.314049437	5.193699197	4.122709326	3.884441389	4.05291448	4.51259455	4.137146683	4.312840112	3.617295791	4.375414801	3.559537124	4.281549709	5.301997757	4.409105715	4.238228801	2.760506478	5.63893815	5.605248114	3.061344143
AT4G15975	2.618034594	4.083412303	3.782719203	4.133524868	3.658432722	2.962829349	5.462587422	3.884954857	1.934458946	4.414171561	3.868917892	4.556499527	4.696822873	3.919033409	3.672462443	4.293897474	2.044713083	4.269838976	3.476009758	3.850873555	3.91702599	3.530136999	4.281866691	3.780714582	4.432213134
AT4G16110	1.264973389	3.197383717	4.171480872	2.069954976	3.154541481	3.226696826	3.65962628	3.125228372	2.935820592	3.352966284	2.717099703	4.088048334	2.647197322	2.464555996	3.237968785	2.924546319	4.266184762	2.690039527	3.497276871	3.222184815	3.328162902	2.480339978	2.827585555	3.648354622	2.561512911
AT4G16140	4.556665815	6.516785283	4.599972969	3.296990142	1.841495523	6.042289504	3.99931871	5.06128831	5.289121601	6.145845701	5.923665559	5.191206065	3.340297265	5.258994885	3.261214692	4.364607999	6.663653024	5.693945282	5.104591818	3.735710132	2.304692138	4.494529463	2.400720977	4.647045963	5.73160365
AT4G16190	4.905716044	6.027938668	8.997019097	11.16984788	10.56813077	10.66752763	7.626833264	7.480415379	4.810594317	4.626760258	7.78715623	10.2549699	12.40749823	11.95434291	9.130610507	9.157336615	5.396287648	5.227416129	8.379256277	10.66431366	11.84211219	11.70104123	11.8410434	8.280934185	6.44048448
AT4G16370	6.83017352	7.882505698	8.230466629	6.747979253	6.392341884	8.646022621	7.157389946	9.881168709	7.913998851	9.989467295	7.756533087	7.71812129	5.538182176	9.929560627	5.674140323	9.519381516	9.25745066	7.83794881	7.837180685	7.286434968	6.168812906	8.895663466	5.436789659	9.951836272	7.362479355
AT4G16380	3.472051207	5.055447108	5.320078462	4.529475331	4.776541034	4.68650049	4.064998224	5.278352356	4.401006084	6.156792287	7.067084619	5.930593034	6.417031233	5.213567087	5.143287867	5.245410694	5.969029209	5.876788357	5.892161122	5.819689516	4.906108068	4.771050757	4.374649629	5.096075158	4.190176452
AT4G16480	2.09958016	2.231906641	1.499700114	2.849428182	4.560852701	2.78767786	1.905499961	3.128786121	1.335027161	0.729265417	2.09958016	1.543807839	2.217202115	3.352270844	1.699658916	2.073114864	1.123304792	1.479114939	2.170152733	1.843747647	2.528904269	2.184857225	1.802579438	2.13780781	2.749448246
AT4G16490	15.7398865	15.57631735	17.68004331	16.94558954	17.31889559	17.76020838	17.02899355	21.72392607	16.16176534	15.73420702	16.93912366	19.8817346	17.71646932	22.13527818	16.28483544	19.67445325	18.16265326	15.22649523	17.30106877	19.11490355	16.07915953	18.59586858	15.34471839	21.25103309	16.92210686
AT4G16510	5.666572852	5.820197987	6.926298962	5.205693727	7.751485404	8.330871629	5.644622372	7.89633196	5.932124872	7.22257085	5.982601702	6.507117159	7.946803114	6.603686178	5.54805807	7.788794365	6.436893174	6.096718876	7.07991904	7.022858317	6.355686777	6.305214486	5.714850955	7.402536882	5.589756291
AT4G16563	4.816359705	4.872120743	3.910242828	6.023349549	4.858180483	6.948057741	11.25094318	6.978261637	3.394453222	5.35189419	4.604932433	8.608104177	6.213866295	8.368802535	7.997056566	6.622785016	3.164438938	4.719936204	3.317779424	7.250091521	5.391391564	6.627431769	6.029157986	7.079328519	9.123893415
AT4G16650	6.618322522	8.262111471	10.41008779	9.363719645	7.43331032	7.787277478	8.50038573	9.8679137	7.997931104	8.849172632	11.35457576	8.797372597	10.41698702	9.289479564	9.191052862	11.17845552	7.469570371	9.451779705	11.00060075	10.36691365	8.705859202	9.42588642	10.19770021	10.4204478	7.308984927
AT4G16780	4.350429387	7.949931091	4.675556317	5.764809937	4.127626668	6.929989755	5.332407932	4.881855131	5.213583624	6.707182245	5.041943011	3.847057533	5.728501372	7.741981887	6.121294033	4.733319985	6.953095222	6.560297595	4.147428391	4.221695911	4.909908263	6.578456576	5.70704631	3.990644255	5.769761105
AT4G16820	1.824665363	1.30191265	1.419184171	2.794637982	1.824665363	3.005331186	1.922058982	1.115073277	1.790875264	0.985875135	0.745369838	0.506851128	0.810961804	3.832194793	1.729256788	1.115073277	1.892245561	1.013702255	1.252220433	0.920282636	1.486763308	1.926035661	2.866193435	1.115073277	1.967774966
AT4G16830	5.718247879	7.107728672	5.141447497	5.065888557	6.215807314	5.865672897	6.374284656	8.646477296	6.650711117	7.629239224	9.83324869	7.561055201	6.818402205	6.67282487	5.545019523	7.548160913	6.210278876	5.9614949	7.625553601	6.595422024	7.290161925	6.912390524	6.886586227	7.857753451	6.147618853
AT4G16860	3.052180937	4.291007317	5.73630476	5.786172865	6.529273337	5.027121543	4.494482836	3.869088187	3.376350481	4.629137781	6.738736735	5.057041273	6.81254278	4.47653204	6.584128095	5.981676169	3.528959527	4.781746718	6.092388184	5.007169071	6.274920443	4.453590811	6.66691595	3.295557456	3.052178756
AT4G16940	2.793750545	2.355176603	2.127256287	1.588534404	1.429681985	4.682726501	1.367520922	1.232841712	1.408961956	1.636881103	0.966934676	2.313734893	2.48294834	3.408444732	2.255028187	1.84408256	1.232841712	1.661054453	2.50712169	2.14106811	0.790813866	3.422258085	2.303374886	1.968402733	1.944227977
AT4G16950	7.292127571	8.406159756	10.96442203	11.19586116	12.66272964	10.12504044	8.261113654	9.834960038	7.659357017	9.180729593	10.59719259	12.25228798	11.97352296	10.75046202	9.3936608	11.65773477	7.498887007	8.299173821	10.5580962	10.37190997	11.7729356	10.02011774	9.233190905	9.80410042	7.134738426
AT4G16990	7.75827232	7.52393523	7.914878082	8.539008816	5.122265841	6.149919711	7.646242298	8.071483844	7.131849271	9.384907949	9.652401867	8.916234105	7.497638397	6.412834495	7.645099191	8.727627694	9.063701374	9.480928932	7.761696099	8.673895434	5.590936027	6.216219961	5.830988483	7.291884357	8.372115203
AT4G17150	5.145567144	4.978966913	4.450606179	6.552937751	6.557702438	8.01426446	5.807203915	6.722716	4.852033403	5.251870207	7.71914405	7.292324916	9.502553072	6.487889008	5.996017375	7.966664394	4.626726424	5.777057228	4.831403257	6.867097962	8.820285946	7.222516694	5.015456714	6.433942266	5.583483764
AT4G17250	6.096962647	6.543969286	9.676914073	7.128711251	7.878492013	8.455442443	5.90853993	5.699334648	6.423121561	8.759504656	8.996008611	6.842835116	7.57181926	7.886288641	6.035884754	6.693404645	6.430918188	7.691367461	8.616566588	6.91430415	7.686169713	7.445779191	7.083230957	5.77860036	6.27368172
AT4G17260	3.841622834	3.403156808	4.769923289	4.898340802	5.177201355	5.316629881	5.213889348	4.606645146	3.4692019	4.771754467	5.707396674	6.643030728	6.239422123	5.773441766	5.67253549	5.674374128	3.397653051	4.999242953	5.259753962	5.443212419	6.188053755	4.865321755	6.610008206	5.144178809	5.239573532
AT4G17300	8.041583756	9.389161571	8.562695937	7.138317545	8.330481036	7.273628964	7.207799119	9.897474505	7.4839023	8.447496684	9.456814731	9.954149773	9.250191716	9.581150269	8.200654249	10.61606078	7.739887231	9.213622466	9.604913438	8.134829599	8.838787656	6.796399914	6.714114248	9.90478836	7.633830878
AT4G17340	1.738651431	4.151715821	3.326115781	4.375528865	3.155659758	4.182842573	4.034617063	4.006457645	2.241126141	1.28508927	3.416531584	3.149728604	3.659614081	5.044016044	5.313777432	3.39429819	2.845874465	1.738650189	3.446173649	3.778192099	4.042028189	4.830575459	5.605775802	2.948148079	3.628487351
AT4G17350	2.992447129	2.919111605	2.276978598	2.645443002	2.280555941	2.205431745	2.997811002	2.280555941	3.740111743	4.310694817	1.493540557	3.010331692	2.346735104	3.210665031	3.031795732	3.19635566	2.969194402	2.58641689	2.026563165	2.988867651	2.691948423	2.04981734	2.006887795	4.34289398	1.876314881
AT4G17370	2.875584993	5.123769624	7.445150964	6.265633808	6.046048157	5.050572915	4.931363324	5.583863223	3.511350694	4.557014709	5.550401871	6.93276905	6.106692496	4.603027324	5.01083398	6.55424245	5.431195802	5.05893464	5.631959895	6.261451142	7.721201609	5.807636019	6.098327164	5.891289401	4.23494942
AT4G17460	6.188747358	4.516381579	6.674553464	6.168863418	4.779785402	5.577451694	6.716792676	4.498986987	5.843340458	6.843524613	6.144018407	3.917507826	5.092884421	5.639575237	7.285843924	4.7201468	5.203467965	6.019767021	5.900489903	4.908998865	5.891792614	5.896766705	5.992432681	6.055802976	6.563968869
AT4G17500	3.950265675	7.680712965	6.788508933	4.781046448	6.342406918	6.280987075	6.345635008	4.616186075	5.274024917	6.8062835	7.879519298	3.576895128	5.018644091	5.22876819	3.761154525	3.956730921	5.358073122	8.398349339	6.706072249	4.553146668	4.866710904	7.014792564	4.903886046	4.204026604	4.698614613
AT4G17615	3.363221283	6.741959158	7.831999735	3.808350791	4.500781423	4.344645717	2.438042753	3.071315399	5.446323739	7.003796643	7.625435106	3.659973488	5.076831269	3.898543702	2.176200452	3.48347487	7.554640656	7.860117943	7.055195316	3.313759779	4.634608717	4.172023633	2.632969798	3.730770552	3.559115713
AT4G17770	1.725823614	2.55236156	3.157560693	2.298516804	3.578568785	4.129594082	1.973474023	2.843352447	2.041579683	2.677733381	2.841804623	2.687020317	3.638931317	3.767403297	1.818691747	2.708691771	2.202553366	2.197908324	2.920741555	2.368168828	3.860269972	3.946950866	3.878843845	2.683926589	1.263023375
AT4G17790	6.883366223	8.873640098	9.161706053	5.934557334	5.829810316	6.281046498	7.487695047	7.372876903	6.675878158	7.983248715	7.888575397	6.283056458	7.304380479	5.634408934	5.084461205	7.620653914	7.086825395	9.250335124	9.040832761	5.984918479	7.125094803	5.837868105	5.295978014	5.5860622	5.769372778
AT4G17830	4.531329713	4.996827468	6.266036192	6.296943655	7.233398715	6.49878507	6.087833484	7.440690684	4.625883945	7.224301802	6.946099319	7.107927446	7.578879917	6.175118662	6.131473868	7.182484898	5.553242754	4.924089927	7.226120151	4.975003708	8.446232537	7.404323672	6.65152177	6.933370865	5.711435177
AT4G17870	7.369481482	6.013441752	8.115561792	7.076558062	5.398313183	7.381542827	8.013896164	8.063870315	6.804321341	8.532533606	9.047731416	8.560102374	6.366662293	9.402679553	8.52908751	7.307451711	4.874506223	7.645163896	8.081095035	7.064496726	6.390784965	7.776121097	8.548041038	7.272990727	5.887654954
AT4G17880	9.447536049	11.88503256	11.62553404	9.308831911	7.687420174	8.363011168	7.409125082	11.81165712	10.23497986	11.02957437	10.15265619	9.679288165	7.463709216	9.347315928	8.154511699	10.81124555	9.84036313	10.7405469	10.64480096	9.063650719	6.653000602	9.075289885	9.390260701	10.77008372	9.712396574
AT4G17890	5.09415754	4.977027651	5.439591449	7.005950552	5.562677095	4.286159832	4.556150897	7.136982212	4.548213142	7.266018425	5.872376462	6.882864994	6.223761683	5.713556274	7.297782439	4.562109909	4.125354391	6.176115661	6.04707435	5.98354632	5.751271961	5.691718498	6.587062605	5.413783169	3.037433932
AT4G17900	5.485738738	5.065636736	6.835558005	5.185662175	5.706470299	5.062585148	4.461419047	6.571087011	5.143960838	7.46926586	7.159026375	6.606684156	5.407410774	4.888644609	4.459384656	7.05527237	6.194724442	6.616856111	8.144683609	5.555921303	4.584499691	4.838801999	3.216371871	6.951518364	4.016904655
AT4G18010	4.029592255	5.53179275	5.827841336	3.64949658	2.485748097	3.835759933	4.477069144	2.973357532	4.146951669	5.807393935	5.174414407	4.539913172	3.496550872	4.479343815	2.536475838	3.011972565	5.286473718	5.175925024	5.390200446	3.417806548	3.273946724	4.054578453	1.903492614	3.682056959	3.587409708
AT4G18070	4.424059568	5.17510107	6.874155337	4.523250497	5.189271664	6.570904617	4.992296837	5.041897483	4.698969099	7.642196094	7.065458361	6.816051031	5.693740758	4.078297065	6.261981187	6.31158274	6.216639757	6.076346533	6.657340488	5.815607782	5.203438542	5.149594	5.238865003	6.065014398	4.986628603
AT4G18160	8.873957092	9.617973241	10.65403311	9.291155772	9.644396244	10.23404643	11.0642771	13.36586767	10.83760345	12.07113188	10.20484205	11.31738148	11.3660554	11.67479545	10.07967326	12.41742092	12.29086864	10.91547398	10.32999627	12.7817711	10.18258383	9.524797386	11.62472251	12.54536388	9.259170054
AT4G18197	5.170875973	3.753990406	3.985936086	3.005207097	3.343043169	3.508178409	4.064088793	2.764439544	3.92038622	5.808722443	3.551037936	2.700148323	3.170342219	2.828728835	2.764437569	2.943441101	3.682137668	5.312056505	3.529605651	2.777043303	3.69726192	3.182950227	2.234996721	3.385902697	4.162413522
AT4G18205	2.836462885	3.209714211	3.679368196	2.884662155	3.655885497	2.521300343	3.212183779	3.126906797	3.454428656	5.796514785	2.825339502	1.638844052	2.712867794	3.565662494	2.328493359	3.107131893	2.64736536	5.021586262	3.026794181	3.196116681	3.214655641	2.395235325	3.015670805	2.576917262	2.901965184
AT4G18210	3.361241469	3.138886615	4.500298541	3.42944603	2.935629724	2.669622384	2.643701832	2.894705518	2.651888561	2.50455963	4.898627482	2.323129112	2.096682	3.148435597	2.553668643	3.201637065	2.756927357	2.658707363	3.669534534	2.413162302	3.182536829	3.385795993	2.725550186	2.470457914	3.335320423
AT4G18350	2.688192926	2.127747117	2.753555092	4.099734653	1.068045611	3.47532029	4.030200483	2.671504713	2.049868791	1.820404566	2.14165396	1.301679659	1.347572211	3.752066484	3.498959426	1.27664827	1.489422982	1.67855486	2.062383477	2.017881608	1.600676589	3.603263254	3.576837696	2.411446732	2.574154967
AT4G18370	8.029892994	8.614671713	11.34630929	7.028554549	11.16206394	8.794110663	6.847513596	9.542306997	8.4656733	11.331882	11.26620262	12.6600497	12.03842236	10.77755191	7.472345206	10.88489485	9.559930466	9.910790618	9.306786728	8.289432696	10.3209365	8.488103169	8.504118429	9.638435006	7.706256527
AT4G18390	3.208806818	4.481777193	5.231588698	5.213750012	4.81172398	3.969765174	4.298222644	3.435459453	2.647748655	5.215236258	5.819399303	4.13102	4.66309597	3.917003413	4.477315254	3.528349878	3.27271543	3.685146282	5.058437334	4.209047901	4.408947951	4.219454635	4.637829793	3.635359646	3.628668944
AT4G18670	4.182758468	6.301998531	4.741186401	6.838011782	4.769652901	5.747204619	4.992535972	3.752126948	4.426237892	5.737509797	5.472836014	3.894456666	6.603617578	6.764730571	5.867728799	3.913235224	4.293596116	4.689701083	5.18695597	5.747806184	5.683605187	5.767191736	6.08274157	3.854485214	4.230603392
AT4G18700	9.694169763	11.87271325	11.56697316	10.09522846	9.365179471	9.251253504	8.543278894	10.03711017	10.85667963	9.672075167	10.91945516	11.20542458	11.40421363	10.85551712	9.411673143	12.35282982	10.80320417	11.26703756	10.91014729	10.35098044	9.512811429	9.613956582	9.844126504	10.74856621	8.057350118
AT4G18710	5.307958366	7.05217172	6.805074828	5.31984693	8.084164621	5.721548351	5.458591075	7.876708942	6.29502456	9.301143204	6.868500769	8.040553544	9.281322612	6.729756525	5.728151128	7.155238873	6.518336724	8.623278953	7.633570719	6.770714275	8.107943558	6.990067154	5.732115247	7.949384499	4.743728385
AT4G18750	1.474662649	2.878114225	2.495354704	1.726867301	2.450847783	1.836652273	2.572498196	1.946436012	2.278754355	3.335049565	1.735769919	2.539859811	1.617083641	1.94940314	2.723821619	2.047318366	1.213555379	2.970093073	2.192706075	1.225423016	3.335049565	2.661513876	2.56953107	2.510190344	2.118527926
AT4G18820	5.218591659	5.938676399	5.528740517	6.309502049	5.566497769	5.91440388	6.070822446	6.242082891	4.191055007	6.463227895	6.192189379	5.219936404	3.754146977	4.195100427	4.706168444	5.442438226	4.745277532	6.469970257	5.992611051	5.660886857	4.845061095	6.057342049	5.573236155	5.455922959	3.720435169
AT4G18830	2.183675594	1.224547364	2.768804138	3.105100026	3.483626121	3.403698768	2.329956066	2.608949433	1.722208238	1.615134593	2.109780495	2.307335133	4.598081583	3.249876316	2.240980397	1.934845157	1.153668391	1.470360624	2.713003859	2.554657331	2.999535673	3.255908569	3.842542431	2.47322374	2.378214056
AT4G18880	3.911816486	4.014479543	5.408101043	5.0647072	5.897815626	6.735640574	4.480590223	5.207495069	4.212725447	6.307283314	6.439451754	4.722497254	6.112577655	5.233455842	3.989695956	4.517174513	4.137203198	5.686585274	5.131969155	4.559652521	6.074816557	5.72671053	3.989695956	5.220475456	3.610904947
AT4G18890	3.495413282	5.760009223	3.195806429	4.753218836	3.028458458	4.32945398	4.302459299	4.248479155	3.395544331	4.685739864	3.651964611	4.359141636	3.303770503	3.77882517	4.405027337	5.214778734	2.969076919	4.777511266	4.788307902	3.689750227	3.481914991	4.143211883	4.569676031	4.885481112	4.658748275
AT4G18910	1.90846683	2.407175681	2.582698908	1.546274941	1.585281207	3.858724905	3.106480286	1.992049319	0.899904797	1.365179677	1.732943604	2.036625192	2.953245833	3.340513474	1.507269807	1.771948765	2.234438537	2.476825986	1.816524795	2.17314316	2.329163694	2.398817432	2.741503679	2.16200038	2.819513946
AT4G18930	3.442212683	4.768258923	5.785035592	7.937207206	7.377985707	6.011692058	4.05227579	5.367733501	4.429333366	4.412383937	6.806048831	6.039225446	6.581505949	4.408150519	6.888657015	6.026520051	4.105235803	2.768596162	6.272236599	5.24486924	6.738258906	5.893068113	7.45212035	5.717250481	3.918823947
AT4G18950	4.035735669	6.011339783	6.008642099	4.805471481	6.87909489	5.425043068	4.677781184	4.357659325	5.303647276	7.76572824	6.709140781	5.195736194	5.758652576	5.319833382	4.681378094	5.273073521	6.328767299	6.958221992	6.192080206	4.708354917	5.807210858	5.044669586	4.733533286	5.222716748	4.183206088
AT4G18970	1.452167484	2.622674503	3.123660741	2.531479347	2.657304888	2.233659843	1.604540033	1.208600442	1.858497337	2.043191265	1.648406334	0.986965272	3.213697447	2.096292648	1.935837148	1.35404806	2.600741925	2.013178286	2.060506445	1.471790318	2.350247127	2.012025378	2.760039726	1.208600442	1.471790318
AT4G19120	1.520987213	1.699926885	2.853386046	7.068112	5.003293578	3.420028341	2.946362399	2.249026075	1.317487194	1.878865215	2.907769672	3.567387876	6.614623057	3.131444262	5.451516019	2.382353674	0.939433279	2.082365089	2.305162365	4.749792316	6.415508956	3.520901196	5.943599766	2.899875275	1.37186984
AT4G19170	8.658012486	11.53910364	15.98175551	15.76531333	10.31964341	12.70193499	8.864352478	8.031216134	10.82309741	7.596021656	15.64275798	7.333046642	10.52598222	13.16349914	13.67625223	6.997933038	12.6204825	9.208004193	14.60558576	11.18613483	10.63613694	12.66004514	16.9622763	7.877619998	9.732402747
AT4G19200	3.15539983	4.87652701	6.111126409	4.733096364	4.374531582	4.582641732	2.581688926	2.864326851	3.800822522	4.596699945	6.905600965	3.442251901	5.354614069	4.003308073	2.725116088	3.633490713	4.491242004	5.184470082	7.005432587	4.446242039	4.302814877	3.004941817	1.799870275	3.083686197	3.760041497
AT4G19230	3.849663784	3.432471149	1.592576679	1.832398682	2.003523916	2.967813482	3.948338264	3.147680966	2.971560721	3.633570393	2.213369314	3.050250567	2.165902737	3.305065014	2.800434796	1.656279746	2.589342318	3.949587343	1.894852625	2.240847468	3.05774504	2.689268698	3.23261608	3.121450291	4.58661756
AT4G19420	4.597242289	4.610226404	6.186497956	3.625162296	4.33063513	3.781839872	4.680337282	5.959708748	4.811912989	5.973554204	6.382990895	6.29382881	4.600701434	3.910815414	4.165301091	5.620390545	5.287997203	5.440340265	6.580344741	4.829221693	4.82143123	3.433865592	4.282158042	5.16681213	3.982658005
AT4G19520	5.394882418	7.407106821	9.619548009	6.663831529	8.032441438	7.390650647	3.757490408	5.734976683	5.606069986	11.09693883	10.30522193	5.04564223	6.660174604	7.773713811	5.460703214	5.0246185	7.311112472	8.696167582	10.1187114	6.168318196	7.650287041	7.938275552	4.765887469	4.988963456	5.315340446
AT4G19710	4.856436296	4.249967154	3.990051807	3.554515444	4.90560947	3.940878634	2.711547355	3.706720664	5.310702758	5.294307918	5.818825553	4.542661372	4.718279724	4.549689356	4.854091249	4.022833923	5.690038669	6.081078135	4.100103125	4.427924048	4.418557736	3.229038405	4.271038321	3.753552258	3.224352943
AT4G19950	3.674717109	4.045294214	4.593913952	4.560786483	4.745043162	5.268819742	4.800936838	5.167376847	2.322835265	4.554575698	3.529798687	5.537949997	5.343345399	6.409534743	5.028665623	5.370262636	3.484252898	3.662292914	3.794789661	4.633245642	5.54209052	5.575218689	4.935503848	5.3723329	5.068000595
AT4G20110	0.780504105	3.311229537	3.056974412	4.443548607	2.365163955	2.320817131	2.303076756	1.992650632	0.600160354	2.158210568	1.206233617	2.864802794	1.226927925	1.593529215	2.787935021	2.935759759	0.573552259	1.954215322	2.512984907	3.009668983	2.920975398	2.628288445	3.122014191	2.057692641	2.507072002
AT4G20140	1.242810782	1.998244787	3.927813755	3.97876394	3.340746273	3.717355601	3.03945664	2.372638766	1.581759177	1.242809894	3.174595099	2.015966139	3.050533377	4.058519345	3.943318381	1.920707572	1.694741976	1.752339798	2.926473922	2.248577616	3.925595602	4.435128673	5.035484652	1.694741976	2.483404441
AT4G20220	2.176627316	3.695042531	3.412951631	2.298516804	2.131353468	2.166179505	2.26020819	2.52837029	1.633341138	2.615433514	2.503992064	1.065675973	2.827872189	3.963203017	2.120904142	1.72040623	2.173144712	2.824389588	2.880111207	1.591548756	3.057723869	3.642803476	1.814435234	2.399513953	2.796528778
AT4G20260	3.744551226	4.178511508	5.310534164	4.707808187	6.570772358	5.569156959	5.680930549	5.924215372	3.928655588	6.071056181	5.344505802	5.591070151	7.220611765	5.365327129	6.809664821	5.537377039	3.896875668	4.96423908	5.46614228	6.00530467	5.977908207	5.48915923	5.655725804	4.135772995	3.720439663
AT4G20300	8.468059802	11.38798462	9.940524269	9.625650778	11.62598674	9.145023025	8.888492993	11.02866625	10.28502539	11.23517368	10.86012	10.43782085	10.80362151	9.437663762	11.45835839	10.3572595	10.68416513	11.21943036	9.967373419	10.51931568	10.03127278	8.029098697	9.712702074	11.27685523	8.548622506
AT4G20820	2.868542664	3.064195145	2.671349613	3.99931871	2.284666365	2.799216982	2.546561567	2.515751971	1.773196889	3.221331056	3.828318217	1.964226254	2.984083336	2.726810159	3.16587055	3.133520827	1.897983116	3.239817892	2.21842024	2.749916755	2.749916755	2.883948371	4.905173641	3.432391545	3.221331056
AT4G20860	2.622003167	4.128230741	3.630786579	3.257006377	2.402460771	2.516400496	1.824423794	1.771623761	2.763733068	3.498780741	5.000842288	1.554859273	1.675746455	2.517790005	2.068977174	1.48816396	3.263956248	3.322313245	4.03374126	2.066198158	1.622945157	2.552527725	1.404792426	2.692868117	3.543244992
AT4G20880	4.351396633	7.739416299	6.66911745	5.889339511	7.096804982	7.690815443	5.514573179	6.236029823	5.006968178	7.380844713	8.281585847	6.069702558	6.529790332	8.590471287	5.669015788	6.85704076	6.230629728	6.936957212	7.860372815	6.003821445	6.725273635	7.7167359	6.638872176	6.738238668	5.568574091
AT4G20960	5.741481136	4.674015104	5.821223929	6.819816313	6.14200744	4.963988898	6.297863856	5.64361498	5.507689764	6.098507014	6.622276537	7.155098274	6.180062086	7.600938094	6.419290296	8.126515597	4.708449492	6.43560131	6.962990772	6.243493808	5.38263472	6.551595425	6.161938737	5.37538922	5.482313141
AT4G21160	3.30462965	3.330207279	4.593742145	4.372066239	5.587859321	4.054906764	3.290985898	5.304800228	3.826413279	4.121405655	5.693580187	4.869977059	5.545225979	4.590331795	5.173498038	6.563219569	3.652485403	4.276576493	4.709690699	4.153803962	4.639778563	3.040327485	4.438568027	5.412226269	3.596212051
AT4G21480	4.269983528	4.966176495	5.602419512	6.22125326	5.345214888	6.147770669	5.134419461	3.156074782	5.60822112	3.082585545	5.12862152	4.79212483	5.797736175	5.57727921	6.114890522	3.48870031	4.461436594	4.465301143	6.186443637	4.65868794	5.519259187	5.958251472	6.51713506	4.041786945	6.37402883
