ID	ZT0	ZT3	ZT6	ZT9	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45	ZT48	ZT51	ZT54	ZT57	ZT60	ZT63	ZT66	ZT69	ZT72
AT3G07870	3.032700786	3.873682974	5.088732271	3.724347028	5.003226473	5.726313961	4.584416314	4.86736339	5.439994377	5.406310202	3.62890853	5.375994444	4.402521766	5.153682565	4.757328416	5.413050903	5.623363985	4.658851738	4.018896431	5.768756336	5.444775695	5.376654918	5.237562827	6.30338805	5.863292186
AT3G07940	2.111288558	4.459558485	3.343251346	3.438381767	2.47322374	3.067831538	3.072138095	3.151849953	3.509476127	4.450937802	3.979129777	2.981654365	2.171609537	3.494398001	3.755074825	3.186322222	3.580486002	3.935239676	3.965992317	2.154881453	2.45691807	3.746330599	3.660665144	2.979711203	3.931733537
AT3G07990	0.333112198	1.776598387	2.605043958	2.301302885	3.982105944	2.719327678	2.020443781	2.998007637	1.998671758	1.669914203	1.110373199	2.775932997	3.840584947	3.927675846	4.441492795	3.659879766	1.660479659	1.781463806	2.255410874	4.323240824	3.478574178	3.667262563	3.15335968	3.913670641	3.953799469
AT3G08030	3.176224453	2.850117936	4.659738051	4.704679688	2.163438359	2.468334696	4.95787603	4.592000687	3.489072115	4.117423249	1.760443681	5.340984633	3.524864269	4.800128858	5.278679773	4.928715574	2.569445116	2.672844669	4.800307379	5.733606618	2.509299455	3.284456408	6.414831788	4.860454832	5.8579824
AT3G08550	5.546320034	4.736166909	4.756451873	5.538977734	5.816371075	5.719504941	4.504272036	4.524819383	4.328151918	3.716134505	5.681341496	4.778725888	4.954846007	4.913754822	5.722436191	5.496419298	5.082676982	4.728019409	5.322108254	6.449679903	6.186309922	6.293301353	4.677143605	5.840626604	3.742552523
AT3G08600	3.455961026	2.984693613	4.399942204	5.251701729	3.123301675	5.006317873	6.091563315	5.607975531	3.38203431	2.417938919	3.428236964	5.70756792	4.127437136	5.009398052	5.869790573	5.026852401	2.958942812	3.826264277	5.014971004	6.283238903	3.895359656	6.582116728	5.322227491	5.285583675	5.264022437
AT3G08630	1.197781877	2.269118451	1.77681445	1.993236365	3.379538119	2.76800265	2.009329392	3.630127128	2.579482354	2.22773476	2.388665032	3.961183687	3.032386119	3.662315798	2.367973997	2.933531047	1.965513083	1.878782034	2.525748773	3.182091842	3.570040027	2.557393886	3.361416546	3.315704538	3.046180142
AT3G08670	2.5088727435	2.980318723	3.623315947	2.815928522	2.568707303	3.9751931655	3.28439793	3.081328489	2.554614343	1.83253566	2.762127804	4.2459986355	2.7807597685	2.9906803645	2.881775536	2.9215530535	3.0836837115	3.0738296775	3.144365684	3.9414584885	2.0569436365	3.89623576	3.766241613	2.7702144805	2.8749787995
AT3G08680	1.932893169	2.583596021	3.035446571	3.98806322	2.449961744	2.761775056	3.032535151	2.750418545	2.159109128	1.928524658	2.271781085	3.91993599	4.002038036	3.229931739	3.973214977	3.894609417	2.228161162	2.387569974	3.598720726	4.760891116	2.904092222	4.022178213	3.540392097	3.511891903	3.319018886
AT3G08690	2.48276175	3.584313825	3.364009379	2.777360902	3.789253746	4.937771219	2.487029555	3.375101911	2.529725342	2.294898517	2.655677911	3.227801449	3.061287882	3.031402997	3.466897852	3.296117061	2.729516507	3.272590166	5.139065767	3.802603937	3.559910235	3.44128038	3.827638122	3.46304686	3.810598932
AT3G08970	6.734085666	2.138741975	0.976906048	1.563566088	1.312306647	0.617556069	1.10796745	1.459126533	3.460127857	6.687158737	2.853167546	0.917251742	1.003527896	0.926334104	0.608473928	1.451559486	4.862152457	1.851182946	0.857300647	1.225376623	1.522462093	0.779364225	0.995426305	1.175991167	0.926333442
AT3G09000	3.0226226635	3.3310964685	3.914331507	3.3304471765	3.7344041515	4.421374948	3.6092257645	3.9113705135	2.725365275	3.866855624	3.0288629555	3.6423547255	3.146281564	3.941548963	3.4908289925	3.639157184	3.215100788	2.715640057	3.7353567235	2.789805381	4.303336227	3.7002685825	3.625104862	3.7051109295	3.230698516
AT3G09035	1.904140615	2.669880808	3.055351238	3.617694419	2.51673277	4.078842764	2.792397245	3.331818285	2.477593168	1.909244186	2.256379492	3.558136891	2.542255627	4.252410542	5.196819735	4.351105944	1.852989848	1.510325527	3.728534816	6.526237185	3.005905623	3.807477736	3.576724064	3.005903476	4.26431901
AT3G09370	2.054166218	2.300392579	2.566331309	2.724447144	2.521540329	2.824763533	3.681993421	3.488204293	2.941034992	3.538361479	3.116585143	2.10888168	2.400705308	3.330895498	2.273032471	2.345990053	3.742566493	3.591469088	2.438479659	3.655394913	2.323414833	4.319061207	2.389665281	3.598442814	2.89543755
AT3G09520	4.323825125	3.780631014	3.507540332	3.750543738	3.452207498	3.494827343	2.415122862	3.963642814	4.516029047	4.700714912	4.399869158	4.18927713	3.722966211	3.772274182	1.845187294	2.855529658	5.091109798	3.554830138	4.000035974	2.63203986	4.086949889	3.441505017	3.270241567	3.709906621	2.952466806
AT3G09670	4.070847823	4.841542314	4.153412976	4.694226727	5.24395622	3.298356842	3.848080233	4.311574491	4.374451619	4.660093429	4.196599171	4.473258535	5.68588886	3.134876192	3.803167999	4.291816174	4.440076319	6.285528832	4.100293251	3.657018305	4.033438547	5.44019252	3.763260443	4.517008334	3.134873953
AT3G09820	1.328541753	2.247671564	3.019651749	3.740998952	3.288601428	3.362295577	2.468752249	3.678563675	2.087999415	2.340811109	1.961081803	3.865869505	4.332598786	4.027589984	3.327493185	4.313154814	1.897261752	2.348618027	2.973733423	3.636940157	3.899929721	4.390418147	3.457443715	3.478313212	3.50968137
AT3G09980	3.603606748	3.23819839	4.249345668	4.222493563	2.742208667	3.414867296	4.488045393	4.477072177	3.413767535	4.98293744	3.357804133	4.242245352	4.079841753	3.214057297	4.885275816	4.570347778	3.788384527	3.086313856	2.994009744	4.134105383	2.712064575	2.418927155	4.179421296	3.254139514	4.8743026
AT3G10190	2.852816482	1.494797677	2.764310531	2.176248005	2.865028881	2.291046113	3.062867562	1.98817719	1.619362994	1.26031871	2.00038958	3.900637558	2.97493835	2.757559767	3.842018083	2.515754261	1.656095949	1.978598844	2.263746192	3.152808227	1.618741557	2.827814962	4.396751107	1.683490017	2.696495844
AT3G10300	10.45522496	7.860669339	8.27813763	7.925901886	8.84031194	8.384713962	5.10461877	7.641420722	7.949430403	8.214660961	7.866011115	5.525993124	7.768688611	8.315197838	7.041443532	5.67251567	9.201747268	8.122748759	8.569287303	9.216468319	7.658768514	7.928648977	6.862195523	8.634714196	5.93560322
AT3G10330	3.357999521	3.989940932	5.726240473	6.332381991	5.504005838	5.309419773	3.671187804	4.473623098	4.569989462	4.740483797	4.093717243	6.184126048	7.092193702	6.210075274	4.936922922	5.188961733	3.520206567	3.657197966	6.058798903	5.377620982	6.106986447	5.554292648	4.293974846	6.813668749	5.198224023
AT3G10420	6.07649377	5.366487451	3.917518144	3.667442472	2.822067918	4.279376608	3.744797191	4.085986754	4.813949912	5.887246635	5.080547425	4.083224086	4.085986754	3.704741144	4.418888312	5.414834184	4.933692633	4.992846241	5.226643837	4.353423902	3.986533535	3.802731975	5.55762633	5.380865745	8.031077414
AT3G10480	3.054289073	3.856443724	5.726092982	4.95469219	4.337377609	3.919252254	5.690448727	6.131902649	3.917454926	4.732170701	4.367881489	6.135491705	4.576046753	5.116203377	5.62943477	5.530739673	4.596243991	5.512931188	4.188217554	4.861552661	4.713349115	5.252196806	4.435232242	7.198098671	5.353077437
AT3G10500	5.704117115	4.317911589	4.799115996	5.42788891	4.838162319	4.587357407	3.660393395	5.051681811	4.861883635	5.505841732	3.357055239	3.521434016	3.496014618	4.190814506	3.457038207	4.1416703	5.668226831	4.092423487	4.689397232	4.275576069	4.787024433	4.517475705	5.687237293	4.877733377	5.921025242
AT3G10570	2.368658562	2.881951379	3.279278426	2.617791498	2.644083976	2.801827622	3.356431854	2.358641407	1.640031976	2.745488644	2.669120743	3.315118071	3.763310016	2.051919335	2.681640071	3.256279555	3.065467941	3.379482146	4.247488892	4.856370094	2.604660338	2.341065252	3.315660489	3.015046961	4.107591538
AT3G10620	2.540401103	3.620249471	5.039846899	4.399444986	5.087918175	7.007450941	4.81039193	3.95291822	4.749906232	3.750113235	3.479706588	5.534441306	4.785486054	3.538415822	3.999171989	4.557778449	3.206021016	3.908896911	4.913782706	4.995407004	4.88567116	5.370878772	5.126916478	4.568239847	5.440154778
AT3G11070	1.689727158	2.374805662	4.934378874	3.447360509	3.243637002	5.087157294	3.17772339	4.350145533	1.350182911	2.376801278	2.115153406	4.318188541	4.6777047	3.533247449	3.351489533	4.78756028	2.605669735	2.935578682	3.771551661	5.79173484	4.577999022	3.831627673	4.418135622	4.401840667	5.051202044
AT3G11080	1.546704937	2.2394080115	2.95878676	2.316049301	2.225282993	2.690333169	2.2510073115	2.903959016	1.8118622945	1.8493891835	1.933871818	2.9762308865	2.910673301	2.6055061025	1.6681438915	2.2458067875	2.2755906325	1.776643401	2.2520309955	2.658473721	2.2854776815	3.248894644	2.4455471935	3.616769633	2.6244677675
AT3G11170	3.089270597	4.404113788	6.050533666	3.953925196	4.745277532	5.479296496	3.690768777	5.54790122	5.080798576	4.807303869	4.410689552	4.965197721	3.797911034	4.185129897	3.080809792	4.098664154	4.110510637	4.147404135	5.1042394	3.664434707	5.495697713	5.662912369	5.081244486	4.420990983	4.099601071
AT3G11270	2.704660722	3.889238391	4.580863536	3.881738291	4.779545974	4.826404268	4.772045239	3.411281357	5.246250834	3.486254574	4.05605102	4.534005276	4.380310182	3.311944211	4.14601888	4.676457728	4.173803072	4.493909306	4.911480721	4.209158089	4.232094096	4.630551668	3.742856756	2.831267972	4.397179156
AT3G11402	0.64629147	1.661892351	3.028093632	1.319737101	1.622064866	1.902667605	3.785418763	3.352747752	1.305254389	1.397581676	1.059048291	2.862145894	2.308182173	1.200255587	1.015600156	3.490336006	1.514508275	1.628950095	2.611857659	0.93214708	1.51266352	1.983350568	3.256979598	3.841184302	2.427664544
AT3G11640	2.788427351	2.042708462	2.99332889	2.487732474	4.366063818	4.70083547	2.830522363	5.504684426	2.473700139	2.3654507	3.508083666	4.263825118	3.185339968	3.490044585	1.335076412	2.18503653	2.75521157	1.769017518	2.821639149	2.356646098	3.42562158	3.404157915	3.465478156	5.352018914	2.140933346
AT3G11690	3.930445853	4.525844655	4.366361139	3.524921144	2.270381766	2.585034436	4.39292789	3.458464378	4.29256461	5.477936322	4.749624412	4.525841423	3.070573863	2.974281489	4.559747936	4.703514913	5.260376175	5.499609897	4.439652395	4.725211722	3.013932193	4.374658262	4.216324504	3.356877804	5.628481242
AT3G11760	2.537181027	3.762479414	3.669718973	4.850026659	2.6828	4.750327042	3.696882641	3.914655004	4.179655108	3.41876372	3.054060606	3.391214204	3.547328127	3.985499463	5.216041654	3.70606846	3.282482362	2.867156048	3.639622863	3.659686936	3.552681084	3.238341401	3.777398863	2.865818443	4.149481829
AT3G11800	2.765202451	3.528262831	5.038054666	3.998932732	4.451779832	4.85648709	4.927797624	4.000715582	2.544127066	3.119987642	3.617402814	4.991980227	6.239975284	5.551799118	5.366378744	4.576579427	3.90828704	3.396574109	5.542496366	6.606822906	5.472514669	3.866477458	4.499986735	4.709031432	3.000536686
AT3G11860	0.617935403	1.183366491	4.309468764	3.22699369	5.012142716	4.911172879	3.101791182	4.309389572	0.395801479	0.823913283	1.441848245	4.321505943	3.566252101	2.12036658	3.117946344	3.404702909	1.848974176	2.907295697	4.266229947	4.313586746	6.135798418	3.728833221	4.260056016	3.34380185	2.588864775
AT3G12110	3.274413544	2.666220409	2.506422296	1.819312364	2.058904898	3.043598545	1.732427692	2.377480556	2.73028498	2.297616868	2.037840477	3.011124322	2.416973589	2.274800297	1.747347282	2.024677579	2.937283537	2.068849821	2.662570347	2.872408272	2.412019323	2.273318759	2.46526182	2.616039122	2.169483918
AT3G12350	7.247241055	5.697450045	6.675922346	6.210909348	5.849021721	5.512979091	3.647117407	6.323706793	7.411732154	6.569276232	5.007736595	6.051112966	5.165183029	6.623329739	6.570451205	6.169789686	8.12551697	5.734284847	6.690298491	5.246693928	5.297613226	5.362302095	5.818149849	6.103871575	5.958290068
AT3G12700	0.570294125	1.887561732	2.979209119	2.940926427	1.842832781	2.576387577	2.193953479	1.527492585	1.026528692	1.48052722	1.026528692	2.176061911	3.061694508	1.56104039	1.889796829	1.538675914	1.404663465	1.864143479	2.475263298	3.281348582	2.644007226	3.757930829	1.820819121	2.264335749	2.006092019
AT3G12740	9.088365212	8.435209816	6.117691296	7.008552968	6.804501415	7.175988997	5.996119225	7.175111836	7.952095871	8.844188653	6.624857148	6.475739	7.0190174	6.195819884	5.881882515	7.042567401	8.421883869	7.354477663	6.891683052	5.154758417	6.279073729	6.396435024	5.986103637	8.862894679	6.143493301
AT3G12810	3.088554124	3.707739199	2.941488341	3.541883524	4.699172443	2.397499353	4.605185705	4.863179302	3.250719321	2.111861872	2.858200492	4.409847696	2.915327645	3.090396936	3.007468216	3.939933602	2.880422629	3.196085383	3.281577379	3.585966463	3.278761304	3.396193022	3.845263615	3.590663826	2.913484834
AT3G12915	1.389940422	1.465616021	3.076119784	2.276013842	1.45699475	1.612177623	2.523156759	2.045155536	1.892846528	1.911046976	2.048987209	2.687918704	1.55182762	1.210809575	1.86985649	2.170644381	1.490445719	1.762945296	1.860127045	2.997983704	1.064116494	1.500212728	2.526238928	2.356291151	2.68983454
AT3G13060	2.277981575	3.666176519	3.939214507	4.057551942	2.805144212	4.439348386	3.025591881	3.456906457	3.747644431	3.014409651	2.618239225	3.829114962	3.752436815	3.754036958	4.947337938	4.562353001	3.191602575	2.798251198	3.647662141	3.67046512	3.789369071	3.216034337	3.682683631	3.820313263	5.214113991
AT3G13062	2.344697615	3.525872135	2.992087446	4.000251323	2.925723686	3.286106946	2.850703094	3.139009496	2.8595288	2.955140617	2.825696926	3.263304857	4.134107867	3.637664493	4.548180581	3.372893118	2.498655481	2.889726559	2.764868775	3.951205201	2.45291354	3.131193266	3.04270764	2.915972941	4.794564878
AT3G13290	3.193798765	2.436488033	4.19365549	3.834325197	3.659155593	4.267835247	4.200594378	3.602531657	2.724901155	2.990313605	2.687743412	3.519369089	3.797167454	2.797449223	3.275189635	2.721364266	3.370078923	3.206806898	3.776905902	5.03437111	3.309643576	4.464272106	4.720459208	3.98257453	3.363660452
AT3G13340	4.167432561	4.577904714	4.577566091	4.319456199	3.682847379	5.621188105	5.235416554	4.235841561	4.167429584	5.957542975	6.255895207	3.682844748	4.15032659	2.924614095	6.054459943	3.447205957	4.375087507	3.661084076	5.189845831	4.032133349	3.223190109	4.49909353	3.686275433	3.612644223	3.682844748
AT3G13380	4.154156475	4.294801518	4.837973473	6.19790034	4.562173607	5.167240305	5.962759575	5.390656967	3.707312802	4.831007297	5.146725894	5.259534859	4.862505904	5.263933773	5.302021352	5.02879284	4.976147937	4.179217378	5.376853884	5.434737781	4.284905232	4.419342191	5.695406109	5.865319287	4.771672711
AT3G13510	2.505851198	1.991394695	1.566542109	1.969764486	1.515561052	1.432135673	3.737145326	3.082102078	1.104613025	1.41823043	1.583536155	2.35290299	1.384242337	1.750388044	2.223130271	2.592366406	2.472285409	2.428967251	2.132828572	1.873707228	1.146750598	2.390374711	3.074803801	2.707778667	3.961157758
AT3G13690	1.493071558	2.4278913625	3.197123242	2.7479170655	1.851977575	2.4810444205	2.9722081135	2.9742245335	2.010640474	1.8924949865	2.1569870495	3.1878912385	2.949229423	3.1941766605	3.3614753095	2.3609493535	2.090111753	1.927595201	3.1644383295	3.834113723	2.598262459	2.7335221485	2.6413455045	2.771847919	3.185898567
AT3G13800	4.702953933	4.495455766	4.8769803545	2.623847788	3.0683373495	3.6401613995	4.3832036715	3.3776885255	3.6185941495	4.0411803045	4.0412473595	4.648254276	4.2934246815	3.743991078	3.360510824	4.5185549615	3.910062147	4.058037547	4.2070154865	3.3531882695	3.141864516	3.346263191	4.0651699815	4.27014191	4.0564443575
AT3G13810	2.03448046	2.027683521	2.0260876815	2.262393604	1.2915078705	1.503971186	3.3347694435	2.362963011	2.018350088	2.46691694	1.9625975655	2.343928923	1.439617126	0.8791013655	1.8434246165	3.1757962005	2.103103149	2.5961730595	2.642361309	2.476079582	0.9737899005	1.8336677935	3.1590357545	1.954391909	3.854408938
AT3G13930	4.621888063	3.25375508	4.075381366	4.14836565	4.27520418	5.009159328	4.561003733	3.708669331	4.029985872	4.588061968	4.084102342	5.790462285	3.881165579	4.797766716	3.536173083	3.705289699	4.604741248	4.253846343	4.33316411	5.485858184	3.805531246	4.994432887	4.159875003	4.820278659	4.571150571
AT3G14210	0.562954022	1.221573433	1.925499058	1.694380012	0.281477011	0.846270752	3.547895606	1.468094733	0.750604826	0.985168834	0.844430429	3.225945006	0.56295362	1.315399103	2.501096228	2.088081093	1.148452799	1.212698628	1.77543581	2.000530683	0.899911187	0.90272423	2.335829922	1.111874882	2.828565981
AT3G14220	3.197325942	4.281552767	4.527459567	4.962650646	3.664229392	4.273129251	5.957828164	5.955421447	2.841129529	3.003582932	2.422360754	5.857949405	4.234618726	4.602849729	6.605235063	6.101032189	3.891897493	4.771009899	5.715150858	6.750699875	3.903556342	5.078975306	7.016340387	4.710889162	5.719563172
AT3G14290	2.85899344	3.87489734	2.237089615	3.665011798	2.968344207	2.746115229	3.483348557	3.867839689	2.698492806	2.188777498	2.765514196	2.608543046	3.640319707	3.206446684	3.322849965	2.804318057	2.083334661	2.431306398	2.906957687	2.869193312	2.705549622	2.191232874	1.847758216	2.36117256	3.225845322
AT3G14360	1.93978936	1.854935909	2.153875439	2.368001596	1.912162655	1.785869146	2.02266803	2.417334963	1.107040746	2.413388294	1.935841305	2.760695194	2.774508537	2.073976213	2.413388294	2.103576254	1.422503443	2.032147775	2.851042968	2.482841935	1.916457563	1.898347946	1.762537349	2.299747433	2.31472156
AT3G14390	2.135520686	2.505490278	3.421275063	2.578077407	2.4914408	3.224355246	2.154251785	4.896239654	2.194058611	2.072296554	2.451632194	3.851895854	4.21249887	2.945707262	2.866091505	2.596811886	2.874539551	2.486572211	3.744780137	5.010150538	2.893641548	2.573715644	3.866544957	3.503643514	3.917460039
AT3G14415	2.883840261	2.943679947	3.99634947	3.449791448	3.162130846	3.455561593	4.787171414	3.937160104	2.557964485	2.426749846	2.426749846	4.401458055	3.882367178	3.063359317	3.542074271	4.815292276	2.337972866	2.475803369	3.204283517	3.879836752	3.346894534	3.803754315	4.761220271	4.411311169	5.766234483
AT3G14420	2.092419357	2.827352668	2.950993682	3.164492146	2.305585693	2.636484066	3.07084173	3.473092564	3.410658953	2.306475955	2.213717448	3.572986341	2.162878651	2.763135195	2.319854586	3.677342288	2.453098754	2.69818128	2.80276195	3.384321413	2.100708867	3.163337911	3.380231541	3.643044896	5.367506689
AT3G14620	1.694344848	1.211897125	2.299739476	2.605793625	2.992909229	4.09502783	3.384353916	2.652016129	1.01978398	1.630787696	3.388687275	2.832572782	3.394465088	3.628469103	3.349687038	3.260133267	1.766594622	1.517695505	2.498564215	4.070016038	2.783548329	3.99490447	2.960281556	3.905065144	3.676133468
AT3G14690	3.882531361	2.830629104	3.896900305	3.976065019	1.824728404	2.747826303	3.943863952	3.224706801	3.381111981	3.049901011	3.859527826	3.609586214	1.910596611	1.642255564	3.480781948	3.174107392	3.338748486	2.947104143	3.409103757	3.359073342	3.207420937	2.249805231	3.022151924	3.306697751	4.301142452
AT3G14790	1.524508041	3.263068122	2.708953026	2.90358934	1.531043981	3.338231434	4.112737405	3.135615049	1.915029097	3.058817807	3.006530324	3.398686453	2.562086711	3.142153229	3.544111017	1.92320039	2.390742676	3.217922982	3.047155648	2.692292798	2.169163197	2.130010113	3.180439741	3.598609185	2.488557436
AT3G14830	5.311055711	5.56915237	6.140334449	5.49917557	5.204375758	5.363822139	4.66294299	6.061252339	4.857949216	4.579205022	4.862537597	6.142696116	5.53702972	5.098842901	5.145870173	4.855658493	5.835072107	5.407587871	6.299983144	6.032147603	4.938586805	5.687119287	5.763731386	4.92805699	4.744386766
AT3G14870	3.77218748	3.48091517	4.852449195	3.2428294	4.951629268	6.11587424	6.08294346	4.983707876	3.133074695	4.158859054	3.954546449	5.722441467	5.386423217	4.385125732	3.632880737	5.913250025	3.862074386	4.26192584	4.964355953	3.735533667	4.665654323	6.345113183	6.928324506	5.365498639	5.683605187
AT3G14920	4.096242682	4.804031083	5.359382392	3.987094894	2.776581132	5.508512061	4.478246775	5.134769658	5.085158357	4.020169095	4.331066581	4.569200827	3.557130285	3.312383566	3.467829943	4.064822169	4.481748749	4.636030167	5.741292133	5.368656139	5.186557185	5.074425455	4.866191169	6.088636092	3.337186851
AT3G15020	2.657814599	2.260743502	3.122401458	2.388829247	1.978951111	1.633114995	4.032617021	2.553208024	1.40682616	2.734665116	2.087823953	3.404988962	2.997244202	2.271417457	3.136005508	3.752962301	2.856850411	2.808964156	3.192054192	4.15739755	2.683808817	2.515116685	2.114614976	3.517463058	2.612982125
AT3G15030	3.029130612	4.046867129	6.423375198	5.810243995	4.134353943	5.100722056	6.194704124	4.668903069	3.539601605	3.482614822	5.281310331	6.156177848	4.516403227	5.320643038	6.331953982	5.485182459	4.25674431	5.314485735	6.117714523	8.442290552	4.909396781	5.476522719	6.619379208	5.832922248	6.451545964
AT3G15360	2.409178178	5.820040247	5.087633957	6.549466915	3.667704092	2.604378116	4.669384648	3.340228127	5.089321056	4.101764182	4.26485875	4.58462684	3.444249072	2.942125376	5.558057413	3.602209376	2.756265469	5.037877146	4.635239791	4.893189576	4.440143887	4.099699375	4.371400875	3.864663911	4.578205794
AT3G15510	3.924427497	3.818988822	4.24218769	3.437298362	2.528419435	2.850007395	3.387742219	3.387742219	4.576035242	3.014489575	4.049896628	2.667596581	2.688684301	2.393457931	3.192680809	2.99445838	2.430173663	3.094560889	4.553417629	3.226255768	2.510804974	3.292371972	2.321594237	2.877398721	3.371926429
AT3G15790	3.618618728	3.881168351	3.897131927	4.354261906	4.973222584	5.263676032	2.995853954	4.358066971	3.911606094	2.404800633	3.641446529	3.60973766	4.813406331	5.875023465	4.857798748	4.599057661	3.844756337	2.684087379	4.93753101	3.457435609	5.962415658	5.573150835	3.074643363	5.000252397	4.708132886
AT3G15820	3.905405231	4.745200332	5.898919067	5.495999822	3.542278239	4.597903749	4.398436485	5.521572127	5.392687709	4.742128266	4.668480027	5.06843088	4.695075225	5.115487575	5.966530236	4.799413658	5.355542682	4.349096979	5.26637055	6.131496676	4.44140113	5.568304261	4.828856929	4.828332005	4.454695556
AT3G15850	2.903803498	3.722343301	2.274597089	2.843417383	1.422380641	1.710882375	2.671658334	1.724299829	2.838049913	2.639453513	2.652872188	2.87830594	1.620976026	2.636771661	3.474095142	3.647198664	2.102206573	4.06280665	3.412237678	3.47312163	2.061162684	1.865511658	1.845674385	3.067456646	4.090012357
AT3G16150	3.777098803	3.537901088	1.95393744	0.642495729	1.880205295	2.55329654	1.944175388	2.347473573	4.311118529	2.887058731	2.531043782	3.243073681	1.276647358	0.851098847	0.58964976	1.170956256	3.681002609	3.861082475	2.81321617	1.288918094	2.434624805	2.004983702	2.858592666	3.646971768	2.553294716
AT3G16170	1.275508365	2.297262424	2.742992693	2.616137647	3.595226922	3.813051414	3.103435389	2.721681398	3.018102144	1.832419159	1.827927935	2.364629135	3.372908795	2.461192197	2.234383656	3.287577898	2.465945852	3.262741726	1.878652341	2.749861623	3.705790354	3.689760204	2.605615955	2.612483024	3.662592706
AT3G16280	3.292433995	2.386771842	3.363178266	2.207094664	3.591083981	2.724270607	3.977140879	3.362845004	1.779758403	1.857455905	1.799182779	4.370484482	3.282719456	2.66356939	2.530024906	3.287577898	2.47441787	2.413764306	4.7247889	3.868212028	3.219592535	2.896517167	4.608436374	3.702343096	4.992064498
AT3G16370	1.169953732	1.331326661	1.832490355	3.036814854	1.295729691	1.028356898	2.450651841	1.08926649	1.458683665	1.276743729	1.67226533	1.77351886	1.453937406	2.057504839	2.960874707	2.262385175	1.533662152	0.823491484	2.059535265	2.66646704	1.354204887	1.580442276	1.355011442	1.667953369	1.43020611
AT3G16400	3.045175841	2.272519284	1.928966462	2.579307545	2.31796967	2.124805531	1.064295771	3.098199078	2.34826825	2.636120487	2.056628483	1.090808477	3.15122449	2.469470955	1.439261185	1.276398331	3.884965486	3.157017182	2.181914016	2.90986232	3.093299779	2.535268232	2.147159397	1.857523259	2.033903307
AT3G16460	2.507883384	2.281477245	2.628085068	2.857538161	4.428986361	4.099424762	2.325685067	3.980190284	2.763760537	2.112675893	2.763760537	3.295613631	4.329846852	4.029761335	3.676082847	3.370638138	2.05848451	2.069412099	2.947034061	3.106167071	2.917668251	3.992667699	3.172417843	2.759216131	2.941938022
AT3G16770	2.918797421	4.995689023	4.342346378	2.039726221	2.675802532	2.259852459	4.048006068	3.644920718	3.447666185	2.825885592	3.420507952	3.454813088	2.165511721	2.105479236	2.388495106	4.155212586	4.13758059	4.316113039	4.16017041	3.373170227	2.656856218	3.412520237	4.268750336	3.178606293	5.41020585
AT3G16785	3.1361374745	3.603505683	3.729327746	4.2526642435	3.460990437	3.698411692	2.85614818	3.3742210555	3.388810411	3.004217051	3.3779915395	3.713394461	2.621438778	2.481669929	3.3683299845	2.6203002505	3.359865142	3.602680697	2.5895763445	4.553411975	3.174859622	3.51549902	2.7872993775	2.983402638	3.167875367
AT3G16850	1.619583221	1.351119698	1.359661925	2.29734195	1.346718657	2.22912745	1.97606616	2.350154409	2.299542469	2.339151813	2.427172578	1.126665784	0.952824774	2.284140467	1.335715099	1.300507723	2.450083865	1.783714902	2.371555536	3.105234495	1.115103068	2.326682205	2.340145876	1.922822227	1.795623593
AT3G16857	2.802734586	4.295541626	2.742231453	4.03078878	3.94254167	3.388586921	3.741584204	2.745316969	3.524680772	3.502352477	2.901615031	4.26151449	3.45875914	4.324249453	4.525201015	4.276403074	3.262599549	2.896715732	2.83275382	3.524409747	2.51782451	3.013256503	3.685401259	2.990490399	4.041421301
AT3G17000	4.676296148	4.99867717	5.335989076	5.05181329	3.965995104	4.398198233	3.494820344	3.161811614	3.847313628	3.505448283	3.941193749	3.445223299	3.63829751	3.765835458	3.475335791	4.082902508	3.575988617	4.544034021	3.023335831	3.283407731	2.917683706	4.075362785	4.676782394	4.362525508	3.523161513
AT3G17090	6.565203491	7.152389453	7.9395265	6.862109005	6.261658206	5.336093894	5.589873664	5.355994677	6.323026233	7.532230358	6.687943802	6.814006235	6.487239139	4.818574063	7.260200898	4.841796107	6.905333198	6.807241274	7.109973247	7.661317509	5.366308569	7.597050386	5.930337535	7.720510911	6.17540049
AT3G17100	3.539562737	6.311395964	5.613942988	7.231017711	3.022640567	3.843357542	6.828313256	4.684088659	4.655828697	3.883389743	6.33023143	6.615186045	4.143616891	5.856881255	7.326395082	4.766516952	5.137310104	5.396636812	5.08208312	7.928073679	3.334631691	4.261482172	5.513097651	4.549622959	6.922513129
AT3G17120	6.434832349	6.188431058	6.170525912	5.86351127	3.58743574	4.307428663	4.634011471	3.620843498	6.325408952	6.934312046	6.817375923	4.568861345	3.139734881	3.412031431	5.640497379	3.798756168	6.93572052	5.2115842	6.203313883	4.816851088	3.243882408	4.4059369	4.598835653	4.558805494	2.850735607
AT3G17160	3.8237494	3.739090742	4.429221641	2.9524686	4.049505823	3.259358345	4.559218238	4.857287051	3.520386694	2.903084418	3.783181091	4.292896399	3.682649006	3.860787563	3.906641546	5.35642386	4.054275351	4.100132091	4.037191467	3.857361112	3.75396134	5.49291819	3.810607942	3.718891739	4.49748801
