Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
XP_034612436	412	23.57	26.14	29289269
XP_034612437	412	23.57	26.14	29289269
XP_034612438	412	23.57	26.14	29289269
XP_034612439	412	23.57	26.14	29289269
XP_034612440	246	21.32	23.58	29289269
XP_034612441	411	23.65	25.83	29289269
XP_034612442	403	24.32	26.65	29289269
XP_034612443	397	23.11	25.69	29289269
XP_034612444	369	23.2	25.95	29289269
XP_034612445	234	23.96	26.06	29289269
XP_034612446	403	23.14	25.34	29289269
XP_034612447	305	21.31	22.16	29289269
XP_034612448	305	21.31	22.16	29289269
XP_034612449	342	22.17	23.89	29289269
XP_034612450	858	23.52	26.13	29289269
XP_034612451	270	22.3	24.18	29289269
XP_034612452	397	22.06	23.27	29289269
XP_034612453	401	22.06	23.41	29289269
XP_034612454	393	22	23.42	29289269
XP_034612455	338	20.55	22.61	29289269
XP_034612456	255	22.28	24.56	29289269
XP_034612457	858	23.52	26.13	29289269
XP_034612458	243	24.36	27.16	29289269
XP_034612459	349	22.82	24.98	29289269
XP_034612460	445	23.31	24.4	29289269
XP_034612461	413	23.64	26.25	29289269
XP_034612462	411	23.44	26.06	29289269
XP_034612463	681	22.37	24.15	29289269
XP_034612464	625	22.61	24.16	29289269
XP_034612465	858	23.52	26.13	29289269
XP_034612466	621	22.55	24.13	29289269
XP_034612467	604	24.17	26.75	29289269
XP_034612468	267	23.71	26.37	29289269
XP_034612469	267	23.78	26.45	29289269
XP_034612470	224	20.38	22.84	29289269
XP_034612471	671	22.34	23.92	29289269
XP_034612472	684	22.76	24.38	29289269
XP_034612473	684	22.76	24.38	29289269
XP_034612474	807	23.56	26.13	29289269
XP_034612475	549	22.87	24.48	29289269
XP_034612476	342	25.82	29.39	29289269
XP_034612477	864	21.09	21.62	29289269
XP_034612478	251	26.64	29.76	29289269
XP_034612479	471	24.39	26.78	29289269
XP_034612480	2370	20.31	21.11	29289269
XP_034612481	1020	23.21	25.82	29289269
XP_034612482	532	22.95	23.92	29289269
XP_034612483	469	22.35	23.84	29289269
XP_034612484	517	24.95	27.46	29289269
XP_034612485	478	23.69	26.23	29289269
XP_034612486	578	22.31	23.61	29289269
XP_034612487	577	22.33	23.63	29289269
XP_034612488	559	22.32	23.62	29289269
XP_034612489	558	22.34	23.64	29289269
XP_034612490	558	22.51	23.77	29289269
XP_034612491	257	23.54	25.51	29289269
XP_034612492	233	21.07	24.3	29289269
XP_034612493	516	24.97	27.49	29289269
XP_034612494	648	21.49	22.72	29289269
XP_034612495	642	21.47	22.72	29289269
XP_034612496	265	22.45	25.71	29289269
XP_034612497	275	22.27	24.34	29289269
XP_034612498	246	24.66	27.56	29289269
XP_034612499	195	24.75	27.78	29289269
XP_034612500	247	23.2	25.38	29289269
XP_034612501	216	22.94	25.08	29289269
XP_034612502	216	22.94	25.08	29289269
XP_034612503	176	24.05	27.38	29289269
XP_034612504	95	25.63	28.01	29289269
XP_034612505	616	20.27	21.63	29289269
XP_034612506	521	24.49	26.64	29289269
XP_034612507	521	24.49	26.64	29289269
XP_034612508	231	23.92	26.89	29289269
XP_034612509	231	23.92	26.89	29289269
XP_034612510	231	23.92	26.89	29289269
XP_034612511	231	23.92	26.89	29289269
XP_034612512	231	23.92	26.89	29289269
XP_034612513	191	23.3	26.08	29289269
XP_034612514	456	25.08	27.7	29289269
XP_034612515	191	23.82	26.55	29289269
XP_034612516	550	22.1	22.37	29289269
XP_034612517	493	22.15	22.35	29289269
XP_034612518	447	22.32	22.27	29289269
XP_034612519	447	22.32	22.27	29289269
XP_034612520	459	24.58	26.64	29289269
XP_034612521	1481	22.38	23.2	29289269
XP_034612522	614	22.33	24.04	29289269
XP_034612523	612	22.31	24	29289269
XP_034612524	376	20.73	22.68	29289269
XP_034612525	452	25.25	28.1	29289269
XP_034612526	252	23.29	25.38	29289269
XP_034612527	252	23.29	25.38	29289269
XP_034612528	252	23.29	25.38	29289269
XP_034612529	252	23.29	25.38	29289269
XP_034612530	285	23.04	25.53	29289269
XP_034612531	138	23.57	25.66	29289269
XP_034612532	316	23.39	25.4	29289269
XP_034612533	452	25.26	28.11	29289269
XP_034612534	347	23.22	24.79	29289269
XP_034612535	347	23.22	24.79	29289269
XP_034612536	347	23.22	24.79	29289269
XP_034612537	435	22.7	24.9	29289269
XP_034612538	626	23.37	25.65	29289269
XP_034612539	626	23.37	25.65	29289269
XP_034612540	626	23.37	25.65	29289269
XP_034612541	582	23.37	25.56	29289269
XP_034612542	404	25.5	28.26	29289269
XP_034612543	233	22.15	24.71	29289269
XP_034612544	474	22.22	23.75	29289269
XP_034612545	518	21.45	22.16	29289269
XP_034612546	620	21.56	22.47	29289269
XP_034612547	97	25.29	28.03	29289269
XP_034612548	418	23.06	25.15	29289269
XP_034612549	93	22.44	24.16	29289269
XP_034612550	401	25.35	28.15	29289269
XP_034612551	104	23.93	25.48	29289269
XP_034612552	661	22.6	23.49	29289269
XP_034612553	660	22.61	23.51	29289269
XP_034612554	660	22.61	23.5	29289269
XP_034612555	659	22.62	23.52	29289269
XP_034612556	597	21.61	22.3	29289269
XP_034612557	248	23.8	25.73	29289269
XP_034612558	482	21.9	23.31	29289269
XP_034612559	401	25.34	28.15	29289269
XP_034612560	482	21.9	23.31	29289269
XP_034612561	482	21.9	23.31	29289269
XP_034612562	517	21.24	22.71	29289269
XP_034612563	517	21.24	22.71	29289269
XP_034612564	517	21.24	22.71	29289269
XP_034612565	516	21.25	22.73	29289269
XP_034612566	516	21.36	22.7	29289269
XP_034612567	511	21.13	22.63	29289269
XP_034612568	510	21.24	22.69	29289269
XP_034612569	510	21.25	22.63	29289269
XP_034612570	372	25.48	28.3	29289269
XP_034612571	509	21.24	22.72	29289269
XP_034612572	503	21.24	22.62	29289269
XP_034612573	667	23.45	26	29289269
XP_034612574	715	20.3	21.79	29289269
XP_034612575	715	20.3	21.79	29289269
XP_034612576	715	20.3	21.79	29289269
XP_034612577	663	20.47	21.85	29289269
XP_034612578	363	25.57	28.43	29289269
XP_034612579	500	22.55	24.63	29289269
XP_034612580	303	23.88	26.23	29289269
XP_034612581	297	23.39	25.38	29289269
XP_034612582	545	22.34	23.28	29289269
XP_034612583	537	22.38	23.34	29289269
XP_034612584	457	22.79	24.02	29289269
XP_034612585	117	21.33	22.37	29289269
XP_034612586	69	20.23	20.92	29289269
XP_034612587	186	22.72	23.4	29289269
XP_034612588	173	24.7	26.61	29289269
XP_034612589	151	25.89	27.73	29289269
XP_034612590	177	25.38	27.5	29289269
XP_034612591	172	25.14	27.27	29289269
XP_034612592	138	23.86	25.88	29289269
XP_034612593	435	22.52	24.83	29289269
XP_034612594	1029	22.3	23.56	29289269
XP_034612595	264	23.5	26.13	29289269
XP_034612596	745	21.21	22.92	29289269
XP_034612597	745	21.21	22.92	29289269
XP_034612598	733	21.28	22.95	29289269
XP_034612599	299	21.94	22.19	29289269
XP_034612600	410	23.86	26.52	29289269
XP_034612601	1646	23.25	25.2	29289269
XP_034612602	276	24.66	25.68	29289269
XP_034612603	364	21.86	23.28	29289269
XP_034612604	347	22.05	23.7	29289269
XP_034612605	347	22.05	23.7	29289269
XP_034612606	835	24.43	27.25	29289269
XP_034612607	835	24.43	27.25	29289269
XP_034612608	835	24.43	27.25	29289269
XP_034612609	835	24.43	27.25	29289269
XP_034612610	459	21.49	23.15	29289269
XP_034612611	276	24.66	25.68	29289269
XP_034612612	220	21.39	24.54	29289269
XP_034612613	220	21.39	24.54	29289269
XP_034612614	220	21.39	24.54	29289269
XP_034612615	89	24.32	27.29	29289269
XP_034612616	311	23.29	25.78	29289269
XP_034612617	311	23.31	25.96	29289269
XP_034612618	265	25.56	29.28	29289269
XP_034612619	250	25.5	28.89	29289269
XP_034612620	248	24.27	25.33	29289269
XP_034612621	217	24.15	25.21	29289269
XP_034612622	183	23.73	26.86	29289269
XP_034612623	183	23.73	26.86	29289269
XP_034612624	281	22.9	25.02	29289269
XP_034612625	281	22.9	25.02	29289269
XP_034612626	279	23.35	25.44	29289269
XP_034612627	223	23.36	26.16	29289269
XP_034612628	183	23.42	25.94	29289269
XP_034612629	244	24.77	25.65	29289269
XP_034612630	524	21.34	22.68	29289269
XP_034612631	417	22.81	25.04	29289269
XP_034612632	285	25.4	27.69	29289269
XP_034612633	167	21.06	23.51	29289269
XP_034612634	461	24.49	27.66	29289269
XP_034612635	235	24.59	25.43	29289269
XP_034612636	316	23.64	26.26	29289269
XP_034612637	264	23.59	26.1	29289269
XP_034612638	315	23.36	26.07	29289269
XP_034612639	315	23.4	26.11	29289269
XP_034612640	266	22.86	25.37	29289269
XP_034612641	301	23.62	25.91	29289269
XP_034612642	301	23.7	25.96	29289269
XP_034612643	296	22.84	24.98	29289269
XP_034612644	311	23.42	25.98	29289269
XP_034612645	1020	22.16	23.51	29289269
XP_034612646	542	24.15	26.22	29289269
XP_034612647	211	22.03	23.36	29289269
XP_034612648	1287	22.61	24.63	29289269
XP_034612649	1283	22.56	24.58	29289269
XP_034612650	1279	22.57	24.59	29289269
XP_034612651	650	23.08	24.97	29289269
XP_034612652	1019	22.17	23.52	29289269
XP_034612653	375	27.9	30.96	29289269
XP_034612654	375	27.9	30.96	29289269
XP_034612655	260	24.62	26.67	29289269
XP_034612656	101	27.55	30.68	29289269
XP_034612657	101	27.55	30.68	29289269
XP_034612658	304	24.31	26.62	29289269
XP_034612659	296	23.64	26.24	29289269
XP_034612660	296	23.64	26.24	29289269
XP_034612661	992	22.27	23.61	29289269
XP_034612662	293	23.8	26.54	29289269
XP_034612663	259	23.5	26.09	29289269
XP_034612664	167	21.23	23.74	29289269
XP_034612665	531	22.53	23.29	29289269
XP_034612666	199	20.54	22.99	29289269
XP_034612667	181	21.12	23.51	29289269
XP_034612668	173	20.67	23.25	29289269
XP_034612669	986	22.09	23.42	29289269
XP_034612670	167	21.13	23.71	29289269
XP_034612671	169	22.62	24.46	29289269
XP_034612672	169	22.62	24.46	29289269
XP_034612673	165	26.03	30.04	29289269
XP_034612674	165	26.03	30.04	29289269
XP_034612675	165	26.03	30.04	29289269
XP_034612676	730	25.19	28.14	29289269
XP_034612677	730	25.19	28.14	29289269
XP_034612678	977	22.1	23.42	29289269
XP_034612679	305	23.74	25.97	29289269
XP_034612680	174	24.29	26.54	29289269
XP_034612681	173	24.36	26.61	29289269
XP_034612682	139	23.78	25.78	29289269
XP_034612683	146	23.36	25.09	29289269
XP_034612684	643	24.09	26.12	29289269
XP_034612685	418	22.54	22.88	29289269
XP_034612686	224	21.92	24.4	29289269
XP_034612687	1161	21.73	23.1	29289269
XP_034612688	1161	21.73	23.1	29289269
XP_034612689	362	23.41	25.49	29289269
XP_034612690	223	20.13	22.42	29289269
XP_034612691	508	23.2	25.07	29289269
XP_034612692	504	23.17	25.02	29289269
XP_034612693	430	23.18	25.14	29289269
XP_034612694	219	23.82	26.85	29289269
XP_034612695	896	24.08	26.45	29289269
XP_034612696	516	21.58	23.25	29289269
XP_034612697	172	25.09	28.7	29289269
XP_034612698	423	25.34	28.12	29289269
XP_034612699	174	22.66	23.7	29289269
XP_034612700	309	25.36	28.18	29289269
XP_034612701	217	22.79	23.82	29289269
XP_034612702	217	22.79	23.82	29289269
XP_034612703	217	22.79	23.82	29289269
XP_034612704	217	22.79	23.82	29289269
XP_034612705	253	22.88	24.91	29289269
XP_034612706	1273	21.13	22.27	29289269
XP_034612707	1272	21.12	22.27	29289269
XP_034612708	1272	21.14	22.27	29289269
XP_034612709	288	24.71	27.74	29289269
XP_034612710	164	25.56	27.93	29289269
XP_034612711	405	23.04	24.97	29289269
XP_034612712	405	23.04	24.97	29289269
XP_034612713	405	23.04	24.97	29289269
XP_034612714	625	22.83	25.22	29289269
XP_034612715	87	25.71	27.11	29289269
XP_034612716	456	22.42	24.17	29289269
XP_034612717	286	25.81	28.85	29289269
XP_034612718	206	22.98	23.3	29289269
XP_034612719	342	23.86	25.92	29289269
XP_034612720	204	22.68	23.58	29289269
XP_034612721	640	21.64	23.63	29289269
XP_034612722	216	24.92	26.47	29289269
XP_034612723	177	25.3	26.72	29289269
XP_034612724	102	22.78	25.63	29289269
XP_034612725	269	25.14	28.41	29289269
XP_034612726	144	22.03	22.83	29289269
XP_034612727	422	23.63	25.45	29289269
XP_034612728	412	23.7	25.51	29289269
XP_034612729	412	23.74	25.56	29289269
XP_034612730	712	23.7	26.12	29289269
XP_034612731	711	23.71	26.15	29289269
XP_034612732	265	25.14	28.42	29289269
XP_034612733	1224	24.19	26.57	29289269
XP_034612734	237	21.8	25.07	29289269
XP_034612735	237	21.8	25.07	29289269
XP_034612736	237	21.8	25.07	29289269
XP_034612737	205	23.09	24.27	29289269
XP_034612738	168	22.43	23.81	29289269
XP_034612739	1033	23.87	26.48	29289269
XP_034612740	328	24.97	27.61	29289269
XP_034612741	412	23.62	25.53	29289269
XP_034612742	601	22.63	24.37	29289269
XP_034612743	601	22.63	24.37	29289269
XP_034612744	173	27.6	31.17	29289269
XP_034612745	315	23.3	25.77	29289269
XP_034612746	103	23.44	26.32	29289269
XP_034612747	102	23.51	26.47	29289269
XP_034612748	305	25.36	28.19	29289269
XP_034612749	370	23.65	25.02	29289269
XP_034612750	360	23.42	24.79	29289269
XP_034612751	359	23.47	25	29289269
XP_034612752	223	21.57	23.3	29289269
XP_034612753	189	21.72	23.08	29289269
XP_034612754	1167	23.44	25.84	29289269
XP_034612755	334	23.15	25.69	29289269
XP_034612756	333	23.07	25.65	29289269
XP_034612757	226	20.37	23.05	29289269
XP_034612758	201	20.95	23.24	29289269
XP_034612759	347	21.23	22.07	29289269
XP_034612760	218	23.72	26.19	29289269
XP_034612761	288	20.72	21.31	29289269
XP_034612762	224	20.79	22.89	29289269
XP_034612763	89	23.51	26.29	29289269
XP_034612764	88	23.65	26.43	29289269
XP_034612765	363	26.16	29.26	29289269
XP_034612766	310	23.27	25.95	29289269
XP_034612767	201	23.8	26.22	29289269
XP_034612768	260	22.32	24.6	29289269
XP_034612769	249	22.96	25.27	29289269
XP_034612770	244	23	25.46	29289269
XP_034612771	204	22.94	25.05	29289269
XP_034612772	110	23.19	25.49	29289269
XP_034612773	221	23.06	24.78	29289269
XP_034612774	201	23.8	26.22	29289269
XP_034612775	341	23.19	24.66	29289269
XP_034612776	292	23.14	24.8	29289269
XP_034612777	318	23.98	25.53	29289269
XP_034612778	258	23.74	25.08	29289269
XP_034612779	255	23.13	24.02	29289269
XP_034612780	161	20.61	22.12	29289269
XP_034612781	335	23.73	26.26	29289269
XP_034612782	201	23.8	26.22	29289269
XP_034612783	483	24.99	27.78	29289269
XP_034612784	386	24.55	27.41	29289269
XP_034612785	378	24.43	27.29	29289269
XP_034612786	260	23.92	26.23	29289269
XP_034612787	965	22.94	24.59	29289269
XP_034612788	965	22.94	24.59	29289269
XP_034612789	429	24.3	26.47	29289269
XP_034612790	213	23	25.25	29289269
XP_034612791	225	27.22	31.1	29289269
XP_034612792	321	22.84	24.67	29289269
XP_034612793	321	22.84	24.67	29289269
XP_034612794	140	26.6	29.42	29289269
XP_034612795	145	23.04	25.09	29289269
XP_034612796	732	22.04	24.02	29289269
XP_034612797	731	22.06	24.03	29289269
XP_034612798	704	22.19	24.25	29289269
XP_034612799	623	21.76	23.86	29289269
XP_034612800	306	26.05	29.1	29289269
XP_034612801	225	23.33	24.66	29289269
XP_034612802	225	23.33	24.66	29289269
XP_034612803	125	22.28	25.43	29289269
XP_034612804	380	23.53	25.27	29289269
XP_034612805	346	23.48	25.37	29289269
XP_034612806	306	23.24	25.01	29289269
XP_034612807	82	23.47	25.46	29289269
XP_034612808	349	26.87	30.34	29289269
XP_034612809	345	26.22	29.78	29289269
XP_034612810	508	22.91	25.07	29289269
XP_034612811	240	21.4	23.69	29289269
XP_034612812	546	23.23	25.22	29289269
XP_034612813	240	21.4	23.69	29289269
XP_034612814	345	26.29	29.79	29289269
XP_034612815	494	25.46	28.04	29289269
XP_034612816	776	22.25	23.16	29289269
XP_034612817	578	22.17	24.35	29289269
XP_034612818	527	23.31	25.25	29289269
XP_034612819	319	25.54	28.95	29289269
XP_034612820	328	25.1	28.32	29289269
XP_034612821	680	22.87	24.62	29289269
XP_034612822	316	24.84	27.26	29289269
XP_034612823	205	24.09	25.22	29289269
XP_034612824	317	26.31	30.1	29289269
XP_034612825	256	23.16	23.46	29289269
XP_034612826	513	23.3	25.27	29289269
XP_034612827	217	20.83	21.86	29289269
XP_034612828	719	22.1	24.16	29289269
XP_034612829	382	21.78	22.58	29289269
XP_034612830	382	21.78	22.58	29289269
XP_034612831	647	22.01	23.26	29289269
XP_034612832	2338	23.77	25.5	29289269
XP_034612833	122	22.62	24.54	29289269
XP_034612834	505	23.29	25.27	29289269
XP_034612835	904	22.58	24.78	29289269
XP_034612836	397	22.02	23.55	29289269
XP_034612837	397	22.02	23.55	29289269
XP_034612838	556	22.18	24.05	29289269
XP_034612839	296	24.2	26.48	29289269
XP_034612840	266	21.69	22.8	29289269
XP_034612841	227	22.95	25.78	29289269
XP_034612842	410	22.93	23.95	29289269
XP_034612843	236	23.22	25.3	29289269
XP_034612844	308	23.46	26.29	29289269
XP_034612845	415	22.67	24.19	29289269
XP_034612846	1225	21.28	22.48	29289269
XP_034612847	419	24.44	27.53	29289269
XP_034612848	381	23.93	25.54	29289269
XP_034612849	677	21.19	22.5	29289269
XP_034612850	44	21.42	22.66	29289269
XP_034612851	442	23.2	24.66	29289269
XP_034612852	331	24.31	26.24	29289269
XP_034612853	763	23.96	26	29289269
XP_034612854	337	22.5	24.22	29289269
XP_034612855	165	23.59	25.53	29289269
XP_034612856	507	19.85	18.8	29289269
XP_034612857	602	23.15	25.24	29289269
XP_034612858	251	23.41	25.3	29289269
XP_034612859	529	21.5	22.59	29289269
XP_034612860	392	22.84	24.49	29289269
XP_034612861	1049	24.69	27.96	29289269
XP_034612862	264	22.93	24.92	29289269
XP_034612863	196	22.89	24.96	29289269
XP_034612864	927	22.47	23.95	29289269
XP_034612865	773	21.9	23.51	29289269
XP_034612866	411	26.16	29.48	29289269
XP_034612867	367	26.15	29.48	29289269
XP_034612868	344	26.85	30.18	29289269
XP_034612869	884	25.19	28.74	29289269
XP_034612870	286	26.49	29.68	29289269
XP_034612871	287	26.81	30.36	29289269
XP_034612872	287	26.74	30.28	29289269
XP_034612873	285	26.45	29.98	29289269
XP_034612874	304	26.33	29.89	29289269
XP_034612875	286	26.87	30.11	29289269
XP_034612876	255	27.1	30.64	29289269
XP_034612877	302	26.43	29.72	29289269
XP_034612878	288	26.9	30.44	29289269
XP_034612879	287	26.22	29.5	29289269
XP_034612880	357	24.97	28.17	29289269
XP_034612881	1040	25.45	28.78	29289269
XP_034612882	274	23.77	25.75	29289269
XP_034612883	254	23.49	25.62	29289269
XP_034612884	848	24.06	26.68	29289269
XP_034612885	412	23.92	26.16	29289269
XP_034612886	359	22.3	24.14	29289269
XP_034612887	369	25.79	29.08	29289269
XP_034612888	421	23.68	26.31	29289269
XP_034612889	275	23.66	26.7	29289269
XP_034612890	130	20.6	23.14	29289269
XP_034612891	227	20.97	23.8	29289269
XP_034612892	1050	25.03	28.16	29289269
XP_034612893	715	21.56	24.09	29289269
XP_034612894	217	22.6	24.94	29289269
XP_034612895	270	22.21	24.93	29289269
XP_034612896	155	22.25	24.78	29289269
XP_034612897	290	22.32	24.88	29289269
XP_034612898	155	23.29	25.45	29289269
XP_034612899	266	21.49	23.06	29289269
XP_034612900	329	25.84	29.34	29289269
XP_034612901	146	22.43	24.67	29289269
XP_034612902	336	24.83	27.88	29289269
XP_034612903	318	22.7	25.2	29289269
XP_034612904	413	21.8	23.64	29289269
XP_034612905	360	20.64	20.47	29289269
XP_034612906	525	21.77	23.21	29289269
XP_034612907	364	23.03	25.15	29289269
XP_034612908	500	21.92	23.82	29289269
XP_034612909	520	21.27	22.41	29289269
XP_034612910	251	23.07	25.65	29289269
XP_034612911	1067	23.57	23.99	29289269
XP_034612912	621	22.72	23.57	29289269
XP_034612913	295	23.1	23.39	29289269
XP_034612914	351	23.96	27.12	29289269
XP_034612915	117	22.13	23.65	29289269
XP_034612916	568	23.67	25.15	29289269
XP_034612917	539	23.86	24.36	29289269
XP_034612918	290	24.96	25.81	29289269
XP_034612919	277	22.43	23.94	29289269
XP_034612920	526	24.74	27.03	29289269
XP_034612921	522	23.65	25.14	29289269
XP_034612922	650	24.67	27.04	29289269
XP_034612923	670	24.82	26.95	29289269
XP_034612924	827	20.47	20.75	29289269
XP_034612925	113	22	23.58	29289269
XP_034612926	250	22.84	25.08	29289269
XP_034612927	525	21.31	23.66	29289269
XP_034612928	507	23.85	25.47	29289269
XP_034612929	236	22.98	24.96	29289269
XP_034612930	169	23.99	24.36	29289269
XP_034612931	437	20.2	20.08	29289269
XP_034612932	468	23.07	25	29289269
XP_034612933	458	21.48	23.83	29289269
XP_034612934	476	23.42	24.9	29289269
XP_034612935	379	22.69	25.27	29289269
XP_034612936	241	23.33	25.16	29289269
XP_034612937	567	21.64	22.46	29289269
XP_034612938	560	21.67	22.47	29289269
XP_034612939	397	21.36	22.9	29289269
XP_034612940	396	21.38	22.92	29289269
XP_034612941	439	23.25	24.51	29289269
XP_034612942	738	21.59	22.33	29289269
XP_034612943	505	23.34	24.99	29289269
XP_034612944	329	22.52	23.71	29289269
XP_034612945	329	22.52	23.71	29289269
XP_034612946	329	22.52	23.71	29289269
XP_034612947	225	23.85	27.31	29289269
XP_034612948	671	24.25	26.41	29289269
XP_034612949	346	22.31	24.18	29289269
XP_034612950	230	22.58	24.02	29289269
XP_034612951	224	24.53	26.37	29289269
XP_034612952	389	23.71	25.58	29289269
XP_034612953	271	21.73	23.51	29289269
XP_034612954	291	24.15	26.84	29289269
XP_034612955	1090	24.26	26.42	29289269
XP_034612956	208	23.6	26.69	29289269
XP_034612957	152	23.53	26.94	29289269
XP_034612958	736	21.5	22.37	29289269
XP_034612959	573	22.64	24.15	29289269
XP_034612960	352	21.99	22.82	29289269
XP_034612961	225	24.08	26.03	29289269
XP_034612962	502	22.16	23.57	29289269
XP_034612963	502	22.16	23.57	29289269
XP_034612964	502	22.16	23.57	29289269
XP_034612965	244	22.07	23.17	29289269
XP_034612966	188	23.73	25.41	29289269
XP_034612967	94	22.83	24.1	29289269
XP_034612968	423	24.01	27.37	29289269
XP_034612969	448	24.19	27.55	29289269
XP_034612970	448	24.19	27.55	29289269
XP_034612971	443	24.26	27.63	29289269
XP_034612972	1014	23.13	25.13	29289269
XP_034612973	1013	23.14	25.14	29289269
XP_034612974	984	23.12	25.06	29289269
XP_034612975	983	23.15	25.15	29289269
XP_034612976	2506	24.05	26.47	29289269
XP_034612977	2373	24.04	26.41	29289269
XP_034612978	1070	24.55	26.53	29289269
XP_034612979	829	22.71	23.79	29289269
XP_034612980	971	21.71	23.3	29289269
XP_034612981	535	23.52	24.63	29289269
XP_034612982	535	23.52	24.63	29289269
XP_034612983	217	25.68	27.67	29289269
XP_034612984	182	22.35	23.03	29289269
XP_034612985	178	22.25	24.62	29289269
XP_034612986	1701	23.09	24.53	29289269
XP_034612987	650	21.02	22.26	29289269
XP_034612988	811	21.93	23.6	29289269
XP_034612989	846	23.94	24.66	29289269
XP_034612990	839	24.17	24.99	29289269
XP_034612991	786	23.29	24.16	29289269
XP_034612992	773	23.36	24.17	29289269
XP_034612993	769	23.39	24.19	29289269
XP_034612994	735	23.39	24.24	29289269
XP_034612995	666	23.44	24.25	29289269
XP_034612996	789	21.82	23.43	29289269
XP_034612997	608	22.91	23.58	29289269
XP_034612998	607	22.93	23.6	29289269
XP_034612999	607	22.93	23.6	29289269
XP_034613000	678	24.23	24.75	29289269
XP_034613001	665	22.83	23.58	29289269
XP_034613002	662	23.64	24.38	29289269
XP_034613003	658	23.5	24.36	29289269
XP_034613004	658	23.5	24.36	29289269
XP_034613005	658	23.5	24.36	29289269
XP_034613006	658	23.5	24.36	29289269
XP_034613007	658	23.5	24.36	29289269
XP_034613008	706	23.42	25.45	29289269
XP_034613009	658	23.5	24.36	29289269
XP_034613010	645	23.58	24.38	29289269
XP_034613011	574	23.17	24.08	29289269
XP_034613012	554	23.54	24.1	29289269
XP_034613013	654	22.91	23.78	29289269
XP_034613014	641	22.95	23.74	29289269
XP_034613015	621	23.09	23.98	29289269
XP_034613016	552	22.98	23.77	29289269
XP_034613017	470	23.39	24.14	29289269
XP_034613018	470	23.39	24.14	29289269
XP_034613019	706	23.42	25.45	29289269
XP_034613020	434	23.36	24.16	29289269
XP_034613021	434	23.36	24.16	29289269
XP_034613022	385	23.53	24.25	29289269
XP_034613023	385	23.53	24.25	29289269
XP_034613024	651	23	23.87	29289269
XP_034613025	630	23.67	24.5	29289269
XP_034613026	634	23.77	24.08	29289269
XP_034613027	555	23.5	23.74	29289269
XP_034613028	706	23.42	25.45	29289269
XP_034613029	671	24.71	26.99	29289269
XP_034613030	622	23.62	24.79	29289269
XP_034613031	609	23.71	24.82	29289269
XP_034613032	518	23.11	24.03	29289269
XP_034613033	346	22.31	24.18	29289269
XP_034613034	518	23.11	24.03	29289269
XP_034613035	518	23.11	24.03	29289269
XP_034613036	518	23.11	24.03	29289269
XP_034613037	518	23.11	24.03	29289269
XP_034613038	518	23.11	24.03	29289269
XP_034613039	706	23.42	25.45	29289269
XP_034613040	597	23.62	24.2	29289269
XP_034613041	596	23.64	24.22	29289269
XP_034613042	596	22.95	23.3	29289269
XP_034613043	595	23.33	23.59	29289269
XP_034613044	576	23.21	23.73	29289269
XP_034613045	573	23.22	23.5	29289269
XP_034613046	706	23.42	25.45	29289269
XP_034613047	570	23.95	24.47	29289269
XP_034613048	570	23.95	24.47	29289269
XP_034613049	570	23.95	24.47	29289269
XP_034613050	570	23.95	24.47	29289269
XP_034613051	569	22.66	23.47	29289269
XP_034613052	568	22.68	23.49	29289269
XP_034613053	568	22.68	23.49	29289269
XP_034613054	568	22.68	23.49	29289269
XP_034613055	540	22.66	23.48	29289269
XP_034613056	706	23.42	25.45	29289269
XP_034613057	567	23.44	24.38	29289269
XP_034613058	567	23.44	24.38	29289269
XP_034613059	567	23.44	24.38	29289269
XP_034613060	554	23.53	24.4	29289269
XP_034613061	562	23.71	24.93	29289269
XP_034613062	562	23.71	24.93	29289269
XP_034613063	549	23.8	24.92	29289269
XP_034613064	557	23.59	23.8	29289269
XP_034613065	556	23.61	23.81	29289269
XP_034613066	667	23.43	25.48	29289269
XP_034613067	557	23.9	24.99	29289269
XP_034613068	556	23.9	24.98	29289269
XP_034613069	524	23.5	24.56	29289269
XP_034613070	523	23.5	24.55	29289269
XP_034613071	551	23.15	23.89	29289269
XP_034613072	546	22.91	23.62	29289269
XP_034613073	1014	23.52	24.03	29289269
XP_034613074	667	23.43	25.48	29289269
XP_034613075	541	22.74	23.63	29289269
XP_034613076	482	22.97	24.14	29289269
XP_034613077	454	22.92	24.13	29289269
XP_034613078	526	23.4	24.09	29289269
XP_034613079	504	22.87	23.85	29289269
XP_034613080	491	22.94	23.81	29289269
XP_034613081	471	22.83	23.76	29289269
XP_034613082	494	23.77	23.9	29289269
XP_034613083	493	23.79	23.92	29289269
XP_034613084	477	23.83	23.9	29289269
XP_034613085	488	23.21	24.26	29289269
XP_034613086	475	23.31	24.29	29289269
XP_034613087	472	23.46	24.67	29289269
XP_034613088	441	23.4	24.65	29289269
XP_034613089	480	22.93	23.08	29289269
XP_034613090	478	23.37	23.72	29289269
XP_034613091	474	23.05	23.43	29289269
XP_034613092	473	23.08	23.45	29289269
XP_034613093	421	23.36	23.62	29289269
XP_034613094	421	23.36	23.62	29289269
XP_034613095	421	23.36	23.62	29289269
XP_034613096	473	22.84	23.41	29289269
XP_034613097	460	22.89	23.42	29289269
XP_034613098	460	22.86	23.38	29289269
